Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
7289,3,1,2,0,1,stevennn17 lmao not even bro if a girl a thottie keep it simple call her a hoe
7290,3,2,0,1,0,stevoburns561 imswaveynshit freddiegibbs soft shit are you handicapped or retarded
7291,3,1,2,0,1,stinachase hoe ass nigga lmao
7292,3,0,3,0,1,stonethegreat23 niqqa thats every white person just because some might seem down to earth dont mean there not gonna use nigger against us
7293,3,0,0,3,2,strawberrycoca ling ling krunkchip
7294,3,0,1,2,2,suchymonster you make me feel all warm and fuzzy inside 128522 youcansitwithus
7295,3,1,2,0,1,summerdawn1996 nudesaremylife omfg thats mine faggot
7296,3,0,2,1,1,summerdawn1996 lol  you being a cunt
7298,3,0,3,0,1,supasaiyansarah haha same here bitch is trippin brokeass
7299,3,0,3,0,1,supremetacos hearmerawrrr if you want a hoe go on urban chat thats where all the hoes are and mia can get punched in the boob
7300,3,0,3,0,1,surethingmark you didnt even pass esl yet you bitch lmao
7301,3,0,2,1,1,survivedby rootsarecertain i figured i was just shocked out hoe old that tweet was lol
7302,3,0,3,0,1,swagarella and getting pedicures bitching bout their ex and going tanning is something a bitch does
7303,3,0,3,0,1,sweetkissesxx straight af except math is a bitch hows the dealership lol
7304,3,3,0,0,0,sweetakin only rich white liberals know whats best for black people if they dont see that theyre obviously uncle toms
7305,3,0,1,2,2,sweetlou462 lol have fun 128516 i havent been to a race since hs charlotte crazy redneck times lol
7306,3,0,0,3,2,sweetlou462 thanks hun lt3 im so crushed i love working out itll be 2months gone by the time i go back 
7307,3,0,3,0,1,swirlg0ddess main bae gonn think sumn up wit the pussy
7308,6,0,0,6,2,sydrenae okay cool then im not the only one 128520 mine is black and fuzzy and it has pink on the back in all sparkles 128081 hallelujah
7309,3,2,1,0,0,t5harris are you working on route running and catching youll be a good wr for grier have fun with the white trash racist uf fans fsu
7310,3,0,3,0,1,tgr0z yous a nasty lil bitch
7311,3,0,3,0,1,tamil i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name
7312,3,1,2,0,1,thags12 ya dude get the pussies drunk
7313,3,0,3,0,1,tacalifornia bitch go play dead
7314,3,0,3,0,1,tacalifornia my real lil bro even tho cuh a bitch lmao
7315,3,0,3,0,1,tacalifornia slid bitch
7316,3,0,2,1,1,tacalifornia wyo bitch
7317,3,0,3,0,1,tajacasanova macyengweiler youre are only a hoe when you fuck him and think youre pregnant  not when you party together 128524
7318,3,0,1,2,2,tarbetto find one where be beat nathan moons head into the ice too ol andrew is straight trash as far as hockey
7319,3,0,3,0,1,taybaybay12 pussy heels haha
7320,3,0,3,0,1,taywaldon onlife yal niggas funny man lol lonnie was suppose to get out of that bitch after he was up a band smh
7321,3,0,3,0,1,tayisbae stiligucci spxrklybubbles what she means is shes a fat bitch
7322,6,0,6,0,1,tayisbaee those hoes aint loyal
7323,3,0,3,0,1,tayjrobin almondmlk follow the system and youll practically be swimming in pussy
7324,3,0,3,0,1,taylanicolexo youre just a pussy
7325,3,0,2,1,1,taylorlynn15 hey it works most people hate me for it but as long as im still happy they can bitch all they want 128514128077
7326,3,0,3,0,1,"tayscalf 
a beam of light descended from the heavens 
a loud voice said fuck her right in the pussy 
many lives were changed that day"
7327,6,0,6,0,1,tayscalf if you aint with someone you can still sleep around be a hoe and not the cheatin
7328,6,0,1,5,2,tayscalf must have run out of brownies
7329,3,0,3,0,1,"tayscalf we should change that to bitch about everything
for example my girlfriend dont like the crew i hang with she bae"
7330,3,1,2,0,1,tcthegreat1 its yo fault taking a nig out everyday
7331,3,0,0,3,2,tdwp327 practically anything that8217s colored red often contain red pigments extracted from the female coccus costa or cochineal insect
7332,3,1,2,0,1,teamdarrion just like a velcro headed moon cricket to say fucking jungle bunny
7333,3,1,0,2,2,teamdarrion night jigaboo httptcovxkcg4ygxf
7334,3,0,1,2,2,teapot great gif got a source url for gifs
7335,3,0,3,0,1,teeenytori blzznts pouyalilpou put your tits away you ginger arnt u like 7 isnt it past you bed time fuck off bitch
7336,3,2,0,1,0,teenagesleuth we got 1 except eric holder gave them 2 the beaners 2 kill americans guess he is race blind
7337,3,0,2,1,1,teeritz so six martinis before passing out on the couch after watching eurotrash into the wee hours got it
7339,3,0,3,0,1,tenahkei superman dat hoe no watch me uuuuuuuuuu128514
7340,3,1,0,2,2,terrorwatchusa i think its about whites trying to be the most blackish what we in socal call wiggers liberals democrats
7341,3,0,3,0,1,tessstepakoff jetsnation6297 bitch please im a stud
7343,3,0,3,0,1,thebossleslie i didnt tag you negro lol
7344,3,0,3,0,1,theericglife starve bitch
7345,3,0,3,0,1,thebashionista got me blushin like drake bitch az lol
7346,3,0,3,0,1,thecoreyholcomb so the fat bitches who ride dick with a tshirt on 128514128514128514
7347,3,0,3,0,1,thecoreyholcomb id give that hoe the finger everyday at work until i get fired for it
7349,3,0,1,2,2,theechaco danawhite you watching this trash
7350,9,0,1,8,2,theejustinholt the redskins are doing pretty good this year 128514128514
7351,3,0,0,3,2,theejustinholt trash of the cowboys beat the redskins twice last year 128517
7352,3,0,3,0,1,thejesslynne hunglikerobby triple6em96 itzmeggo no you threatened us bitch dont try to make it what its not 978665039
7353,3,0,0,3,2,thejokerxo nah they let french montana spit trash at will
7354,3,0,3,0,1,thejokerxo porn stars are 100 acceptable bro im was talking about these air mattress hoeslol
7355,3,0,3,0,1,thejokerxo yes i love the hair on her pussylol
7356,3,0,3,0,1,thejournalist44 at least 3 late tho cuz adrenaline and emotion gonna carry them bitches until halftime
7357,3,0,2,1,1,thejournalist44 best olineman is a rookie its him and a bunch of retards i wouldnt trust with a potato gun
7358,3,1,2,0,1,thejournalist44 zactly after joique pounds that bitch bring in reggie for the gaping holes that will inevitably appear
7359,3,0,0,3,2,thelovemaster im gonna nip you right in the bud
7360,3,0,2,1,1,themightylayman we just gotta have a red headed afrotinoasian albino autistic branch davidian hermaphrodite on the avengers
7361,3,0,3,0,1,thereal2raw assgods brah falls out white bitches crazy
7362,3,0,3,0,1,thereal2raw he actually good lol dont hoe him but i mean thats some road to glory shit gtgo to northern illinois undefeated amp heisman
7363,3,0,3,0,1,thereal4 yeah lil nigga i was homecoming king and still been getting bad bitches as u see 999665039
7364,3,0,0,3,2,therealemandm im off whenever i feel like it im off til monday and you put in your two weeks flip them the bird mannn
7365,3,0,3,0,1,therealemandm aint like i have anything to do bitch boy lol
7366,3,0,0,3,2,therealemandm texans dst wont play the redskins again this year
7367,3,0,1,2,2,therealduxy tkfan01 too prettynot to pretty jeezusmy redneck education is showing
7368,3,0,1,2,2,therealjuicyj projectpathcp yea ho
7369,3,1,2,0,1,thereallisaann michaeldelzotto hahahahahahah hook nose faggot cant get pussy sucks at hockey nhl
7370,3,2,1,0,0,theshardyrebel faggot
7371,3,0,3,0,1,theshardyrebel cuz ur a sellout bitch fag
7372,3,0,3,0,1,thesportsjudge sometimes a good hoe fire needs some rocephin too before itll go out
7373,3,0,3,0,1,"thetoddshow 
yall aint gots no colored folk on da show i tinks dats be racist and shit thetoddshow"
7374,3,2,1,0,0,thewagnerer fags
7375,6,0,6,0,1,thickummsx3 very wrong lmao this bitch literally tried to swallow someone in this movie
7376,3,0,2,1,1,thisisricklol sexy bitch
7377,3,0,3,0,1,thrillllllllll oh yea i forgot u decided to have math a hoe instead of football my bad
7378,3,0,3,0,1,thundercurlz yo ugly ass 4 eyes havin ass bitch
7379,3,1,2,0,1,tiararachelle im not gone see your baby monkey lil ass anyway funky ass
7380,3,2,1,0,0,tiffantasticc your dad is genuine happy guy because his kids arent niggers though 128532 jimmy is my nigga 5eva
7382,6,0,6,0,1,tina16 that bitch gonna get a rug burn
7383,4,1,3,0,1,tinyboatclub you just started a whole other situation you dumb asa cunt
7384,3,0,3,0,1,tjdunn23 youre such a darkie
7385,3,0,3,0,1,"tkdfighter 
he gotta be colored"
7386,3,0,0,3,2,tmundal just because some moist bint lobbed a sword at you you think youre some ladeda king
7387,3,0,2,1,1,toddcalfee wdmjeff hell  was lucky to have gravel  dirt roads were a bitch
7388,3,0,1,2,2,toddgunter this this this pack it up and head to nyc please enjoy being called a hick for a few years come home humbled plans
7389,3,0,3,0,1,tommymanson pussy
7390,3,0,0,3,2,tonipmusic woahh ahha i remember her from charlie and the chocolate factory who do you think killed lucy i think it was abby
7391,3,0,0,3,2,tonynolanlive there is a special time and place for decaf coffee never and in the trash my familys motto about their java habits 974965039
7392,3,3,0,0,0,torimills02 i believe that you fuckin can punk nigga bitch128520128170
7393,3,1,2,0,1,torisantana hell yea went from i love you to fuck you and that basic bitch
7395,3,0,0,3,2,tracieeeeee wha me im just waiting for showtime to bring back queer as folk
7396,3,0,3,0,1,transactionrap nigga what u talkn bout tell them hoes get on they dj unk shit if they aint sucking walk it out
7397,3,0,0,3,2,travistefft i know how you feeli never thought id see the sox win in my lifetime hope you can use ants yankees hook up to see a game
7399,3,0,0,3,2,treagle05 early bird gets the worm tomcat
7400,3,0,3,0,1,treagle05 your still a little pussy tomcat 128569
7401,3,0,2,1,1,trestiffer amp rhydsherrrrrr had me so high off the monkey nutts yesterday nbs 128532128532128518128518128526128526128548127809127811127807127807
7402,3,0,3,0,1,trestiffer lil b already to puff for the hoes
7403,3,1,2,0,1,treyspears3 dude your fucking gay you made a twitter just to mock me fucking lowlife
7404,3,1,2,0,1,treyspears3 its fucking real retard holy fuck can you not read my tweets fucktard
7405,3,0,2,1,1,triple6em96 hunglikerobby bbluedreamm i dont look like white trash im not pregnant and 17 gtfo i have hella gas so say something
7406,3,3,0,0,0,triple6em96 hunglikerobby bitch you watch your fucking mouth you dirty whore i swear to god thats a thin line
7407,3,0,3,0,1,triple6em96 hunglikerobby uh i think his mom loves him you fucking retard im sure your gunna be so successful emilie we all believe 128521
7408,3,0,3,0,1,triple6em96 longbongchris stfu you stupid bitch like leave us alone no one gives a fuck about you bruh just block her were good
7409,3,0,3,0,1,trix2343 i have something that you dont bitch always remember that
7410,3,0,3,0,1,trix2343 okay bitch tomorrow in the principals office be there
7411,3,0,3,0,1,tropicth you know pens for school to cut all them bitches
7412,3,0,0,3,2,truckpartstores intended to get pics but didnt have time must be a mud raceevent here this weekend is like a redneck convoy out there
7413,3,0,2,1,1,trueeast troymadden yall trash but themanacho cold
7414,3,0,0,3,2,trueeast trash what httptcoiudvnqckb4
7416,3,3,0,0,0,truuueee that bitch done have it to u on sunday my nigga
7417,3,0,3,0,1,tsallabt it was the address to her job so the jokes on you bitch ha
7418,3,0,2,1,1,tsjwashington no matter how much you bitch and complain america is in better shape to how obama found it period
7420,3,0,1,2,2,tsmith4569 sorry i missed that you mean where i live is disgusting or that that muzzies in the uk r disgusting or both have a great sun
7421,3,1,2,0,1,tucsonchld lol you can only get in at eden when youre 18 all the bitches there are fat
7422,3,0,3,0,1,tupacselenas bitch smd
7423,3,0,3,0,1,tupacselenas hey bitch imy
7424,3,0,3,0,1,twaynesback i swear i cant do shit right now but im down to get into something tonight if u are nig
7425,3,0,2,1,1,twaynesback well i already got some lol but im bout to hop in the shower and eat something real quick then ill be on my way nig
7426,3,0,0,3,2,tweebest clam it
7427,3,0,0,3,2,tweetstar10 saw that theres a 15176 slope to the wire that enough for a zipline businessopportunity
7428,3,0,3,0,1,twincitytyson if somehow u didnt already go im down nig
7429,3,0,3,0,1,twittwithjosh cher oh see cher see what your particular brand vitriol creates a boy who thinks its ok to call a woman a cunt libtard
7430,3,0,2,1,1,tyg235 italianmontana have fun losing tonight bitch
7431,3,0,3,0,1,tylersmith55 your talking to every hick in san antonio i ride with a big 45 in the console
7432,3,0,0,3,2,tylerwilde as in throw birds with long pointy beaks at you
7433,3,0,0,3,2,tylerwilde ch3burashka sure gets to be a nitpicky russian monkeybear thing sometimes doesnt he
7434,3,0,1,2,2,tylerwilde im just saying its not like you were up against a birdeating spider or something bet pseudobread coulda done it
7435,3,0,3,0,1,tyracountryman nah gurl this pussy private 128581
7436,3,0,1,2,2,tytytooflyy ima fill ur clam out
7437,3,0,3,0,1,uhcokee hes just a cunt and nobody likes him he should choke on shit
7438,3,0,3,0,1,uhhdrugs bitch again
7439,3,0,0,3,2,uk3ba just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting lol
7440,3,0,3,0,1,upallcamren shutup thirsty hoe
7441,3,0,3,0,1,urhighnesss 128514 nah lemme chill i love the bitches
7442,3,3,0,0,0,urbasicyabish mikeaveli fucking faggot
7443,3,0,3,0,1,urbasicyabish lets go see the wolverine hoe
7444,3,0,1,2,2,urbasicyabish nigor
7445,3,0,3,0,1,urbasicyabish of course bitch i kinda wanna attempt to play madden tho
7446,3,0,2,1,1,urdaddy936192 lum1996 proseish not in florida retard
7447,3,0,3,0,1,usweekly every1 is so over the bigass bitches
7448,3,0,3,0,1,usweekly that old cunt needs to sit down
7449,3,0,3,0,1,"vaginafvce 
fuck her right in the pussy"
7450,3,1,2,0,1,valeriaaa111 nigger
7451,3,0,0,3,2,valerie91097 uhh messi trash  and im flattered but what was the games scorre
7452,3,0,3,0,1,valeriemaria2 assholee813 bitch wea ur clothes
7453,3,2,1,0,0,valonfox13 not no but hell no when blk stop sayin nigger i will what they can have i can have this is america
7454,6,2,4,0,1,vampirrrra k niggah do u evem shmoke
7455,3,0,3,0,1,vampirrrra thats right niggah netherlands
7456,9,0,9,0,1,vampirrrra viva brazil niggah lol
7457,3,1,0,2,2,vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha
7458,3,0,3,0,1,vbyrd32 dam this hoes should be working at microsoft
7459,3,0,0,3,2,vernon1488 this is my female grand champion jesse she heard a bird outside httptco1oinieej9c
7460,3,2,1,0,0,vernon1488 town  at a movie with friends i stabbed a nig 3 times and got sent to prison justice
7461,3,0,3,0,1,vewxyz this bitch
7462,3,0,0,3,2,vh1adeneca 260chocolate 4sunshinejones1 aye i respect ya hustle and all but dont tweet me anymore trash ass videosthank u kindly
7463,3,0,3,0,1,vhr6190 nudesforjordy playoffs bitch
7464,3,2,1,0,0,vinny2vicious faggot i knew you werent really my friend
7465,3,0,3,0,1,vinnyywright i dont care what they is they can catch them hoes
7466,3,0,3,0,1,vinyldanyl bleedinglsd hes a lyin ass bitch lmao httptco1yimftrtzw
7467,3,0,3,0,1,"vivaalakatyy 128514128514128514128514128514 oh my gosh why are so so cute
fa la la la la la la la la bitch 128536"
7468,3,0,3,0,1,vivaalakatyy jfritzy lompartayy at least i have a boyfriend dumb bitch 128514
7469,3,1,2,0,1,vivaalakatyy jfritzy lompartayy thats all the action youll probably get bitch
7470,3,0,3,0,1,vivaalakatyy brotherbill7 jhuff5 good bitch choke
7471,3,2,1,0,0,vj44 did i mention you are an ugly cunt go back to iran
7472,3,0,2,1,1,vj44 umm how about they are at home raising kids you are retarded
7473,3,0,3,0,1,vodkapapixo alot of these bitches themselves aint shit eitherbirds of a feather flock together
7474,3,1,2,0,1,w1lliam bruh we was my fam nd yeah pussy niggas get no respect
7475,3,0,0,3,2,walterthecat121 galliumrblx how is it being colored blind
7476,3,0,1,2,2,washingtonpost the people who work at those companies tend to be trash
7477,3,0,3,0,1,wboundurant92 like i said drose needs to stop being a pussy lol
7478,3,0,0,3,2,wbpictures no i do not wish to spend 40 to go to a filthy theatre and watch a fuzzy screen with bad sound annabelle
7479,3,3,0,0,0,wclemons thejoelberggren anthonycumia you little fag at least i will fuck a woman to have kids plus work to support them hipster homo
7480,3,0,3,0,1,wegiants yeah im trying to aint recorded in about a month been spiraling downward mayne an empty son of a bitch folk
7482,3,0,2,1,1,wednesdaydreams i wanted to see that but i like trash sometimes lol
7483,3,0,3,0,1,wellheeledking i still think he is a pussy haha
7484,3,0,3,0,1,wellheeledking bird shit aint no joke
7485,3,0,3,0,1,wellheeledking old raglyscrag me and that bitch been places
7486,3,0,3,0,1,whatupag at least its not antville because thats for cunts
7487,3,0,3,0,1,whatupag weve used the word cunt almost 3 times its beautiful
7488,3,2,1,0,0,whitethunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass
7489,3,1,2,0,1,whitethunduh stfu you dont get any pussy fuck boy
7490,3,1,2,0,1,whiteangelss84 fieldsdevante bitch stfu u livin off our tax money too we pay shit just like u so dont get that white power shit to head
7491,3,1,2,0,1,whiteangelss84 fieldsdevante mmm where the fuck is that at honkey u need to wake up and realize its 2013 and get off of the skin
7492,3,3,0,0,0,whiteangelss84 y dont u end us monkeys then u hate us because were better than crackers amp i love it deep down u know weve done nothin 2 u
7493,3,0,1,2,2,whits20 ajalapilgrim yankee 128530
7494,3,1,0,2,2,whits20 good read gt rt wired why your cat thinks youre a huge unpredictable ape httptconza3zuwugp httptcop8f8gmkufy
7495,3,0,3,0,1,whizkhidk rubyfakhoury amberadamzzz forget that bitch and come get some of this white chocolate
7496,3,1,2,0,1,whochrisjones whyyousoshort bitch nigga come over here im on knodell vandyke n french rd fuck boy den talk dat shit
7497,3,2,1,0,0,whochrisjones whyyousoshort who is dis crack ass cracker
7498,3,1,2,0,1,whochrisjones whyyousoshort who tf is chrisis jones a nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin
7499,3,1,2,0,1,whoelsebutkey you just a dark ie my nig its ok
7500,3,3,0,0,0,whoswilly white boy talmbout ight ill see you tomorrow at school nigger
7501,3,0,1,2,2,wienerherzog perfect stock photography for an article about not letting a leprechaunlooking handyman get into your liquor cabinet
7502,3,0,3,0,1,wildlukewild yeah wtf you arent a pussy
7503,3,0,3,0,1,wizkhaliefer97 brandonescaler keep these hoes on yet toes  dont tell them nothing 128514
7504,3,0,3,0,1,woahrach thanks bitch
7505,3,0,3,0,1,wodaeeex3 aaliyahhlovee yu betta watch cho mouf bout dat one dea hoe
7506,3,0,3,0,1,wodaeeex3 keonamoore nun of ya bidness bitch
7507,3,1,2,0,1,wodaeeex3 myownfriendx3 shantrell bitch we ainn talkn to you c yo ugly way out
7508,3,1,2,0,1,wodaeeex3 exactly dem gold diggin hoes came out da woods on my ass
7509,3,1,2,0,1,wodaeeex3 heyy hoe 128075
7510,3,0,3,0,1,wodaeeex3 bitch i ainn hiden i go str8 to class my teacher lame af
7511,3,0,3,0,1,wodaeeex3 bitch i juss askd yu uh question yo ole choppa bullet head ahh
7512,3,0,3,0,1,wodaeeex3 dat was befo da fact hoe shut yo ass up 128581
7513,3,0,3,0,1,wodaeeex3 dumb ass hoe
7514,3,0,3,0,1,wodaeeex3 hoe yu came at me first tf
7515,3,0,0,3,2,wodaeeex3 it didnt open das y i asked cus i thought yu ate wat i had pork chops yellow rice n beans
7516,3,0,3,0,1,wodaeeex3 lol duhh but ima get my neck tomorrow so dont be mad hoe
7517,3,0,3,0,1,wodaeeex3 yeah right hoe
7518,3,1,2,0,1,wojtata denytheprophecy gabby called her yesterday and we call her a bitch and then cried
7519,3,1,2,0,1,woohdakidd74 128514128514128514 dat shit crazy a nicca use to wear dat shit fr
7520,3,1,2,0,1,woohdakidd74 already kno nicca
7521,3,0,2,1,1,woohdakidd74 lol da nicca was str8 n friday wit out it but dude str8 uncle tom nicca now
7522,3,0,3,0,1,woohdakidd74 lol la bitch happy bout beatin our bench players
7523,3,1,2,0,1,woohdakidd74 lol mane shut dat bitch shit up youn fucc wit me
7525,3,0,3,0,1,wordscience start telling all bitches how to live their lives can we get advice from gwenyth
7526,3,1,2,0,1,wrightontarget 128514 you look like a bitch nigga to me
7527,3,0,3,0,1,wtfswagggbro text me my phone being a cunt whore
7528,3,2,1,0,0,wutkarina alright fag
7529,3,0,3,0,1,xdsmooth 11k now shut up hoe
7531,3,0,3,0,1,xdsmooth i bet i fuck yo bitch tho
7532,3,0,3,0,1,xdsmooth im not goin oml im finna drop this bitch
7533,3,0,3,0,1,xdsmooth bitch give me my lighter or get shot
7534,6,0,6,0,1,xdsmooth eat pickles hoe
7535,6,0,6,0,1,xdsmooth follow back bitch
7536,3,0,3,0,1,xdsmooth follow me back hoe
7537,3,0,3,0,1,xdsmooth hell naw bitch no help
7538,6,0,6,0,1,xdsmooth these bitch been sayin they was leaving since 3
7539,3,0,3,0,1,xdavilunax ew pussy buy a fucking xbone  u got dat puppy muny
7540,3,0,3,0,1,xhollywoodcourt bitch i asked you a question
7541,3,0,3,0,1,xjaai they act like they earned the subs curse has haha bitch you wasnt in disfigure
7542,3,2,1,0,0,xloitersquadx i made you lunch you fat faggot 128128
7543,6,0,6,0,1,xnikiaaa 128557128514 boa im trying see if that bitch was going or not  me amp vick stay agru about he dont get hoes128514
7544,3,1,2,0,1,xteekayohx pennythegoat it makes you a nigger fucking a goat
7545,3,3,0,0,0,xzimpx prophzilla this is twitter not only are you a fag but youre also retarded
7546,3,0,3,0,1,xkasiaaa lmao bitch know we stand there everyday 128514128530
7547,3,0,3,0,1,xblackoutbarbie bitch dont retweet my question psh nasty ass ho
7548,3,0,2,1,1,xcorey21 is that im a twat or im twat like formally
7549,3,0,2,1,1,xcorey21 uh youre trash 128536
7550,3,0,0,3,2,xiibyte just watched your video good stuff thought id let you in on the new boss boon says old character but will be surprise its argus
7551,3,0,3,0,1,xloyaltome  bitch im up for sale every weekend 128553128557
7552,3,0,2,1,1,xoodimpless omg her nips 128567
7553,3,0,3,0,1,xoxonatty i was taking a picture and that bitch scared me lmao
7554,3,0,3,0,1,xoxoxjordan bitch shut up men are talking an justinmiculka01 shanequintero
7555,3,0,3,0,1,xsimoneeeeeeeee unpredictable is an excuse for retarded
7556,3,0,2,1,1,xsotoxevelynx haha yuhhh did i hit that hoe or what
7557,3,0,0,3,2,xtinel linda1mmagc no not at all its a slippery slope just dont want to lose my right to self defense 1st its background checks then
7558,3,0,0,3,2,xtruthseekerx blaxican
7559,3,0,3,0,1,yaboisergio janessaangelina me n glo boy will get young chop in that bitch too
7560,3,0,3,0,1,yaboysloth you pissing in my trash can again
7561,3,0,3,0,1,yajairab2 im not a nigglet 128532
7562,3,2,0,1,0,yawlknow hoskinsty96 all of these rednecks and none of them can keep the fire lit 128514128514
7563,3,0,3,0,1,yexystusm8 heilsidious because either way that makes you a bitch
7564,3,0,3,0,1,yeathtsmybitch trash
7565,3,0,3,0,1,yelafox saharbabyy because hoes disguise themselves as real women
7566,3,0,3,0,1,yendys45 lmfao thats dead them hoes gotta pay
7567,6,0,0,6,2,yfly23 mock draft
7568,3,0,3,0,1,yoiorosa the base and would mean it would hurt like a bitch to have one broken off
7569,3,0,3,0,1,yokbfilthy shit is trash
7570,3,0,3,0,1,yopapichulo 0beythelau huntermoore that bitch needs a tittielift
7571,6,0,6,0,1,"yobrandiiii pennythegoat 
plot twist you have no penis
penny would make that bitch like a balloon 
balloons and bitches can all float"
7572,3,0,3,0,1,yobritttany i didnt know that was a fad sounds fucking retarded haha
7573,3,0,1,2,2,yobritttany wagon burner jk jk you did look pretty latino here
7574,3,0,3,0,1,yooocaly mormon hoes 
7575,3,1,2,0,1,yooocaly but but but you said vibe which means i have to say bitch dont kill my vibe
7576,3,0,3,0,1,yooocaly hahaha it makes sense hoe p
7577,3,0,2,1,1,yooocaly lets hang fag
7578,3,0,1,2,2,yooperslayer better off banning teabaggers and their anti american supporters
7579,3,0,2,1,1,youknowmaxwell ciscoallday name that hoe im 61 on my license tho
7580,3,0,3,0,1,youknowmaxwell no clue but these bad hoes aint really bad
7581,3,0,3,0,1,youknowmaxwell these hoes dont want no help but they want all the help
7582,3,2,1,0,0,youngmoniee whats this chinks email im moving to china and slicing his throat
7583,3,0,3,0,1,youngblackbitch raspy ass voice annoying bitch
7584,3,1,2,0,1,youngchug nah bama fans aint finna have a nigger running the offense
7585,6,1,0,5,2,youngscooter ghetto gold needa be the first music vid
7586,3,0,3,0,1,youngsharpblack nigger mad
7587,3,0,3,0,1,yourstruelysam ih8uhoes nekkohbk bruh why it look like a niggah dick slapped the baby 128514
7588,3,0,0,3,2,yungdipio iemonaids like i really want a rafter monkey
7589,3,1,2,0,1,yurista4life paulmoon8 are you for real right now justinmiculka01 this kid haha where you at pussy
7590,3,0,3,0,1,z0mbiedance i know bitches lets do something this weekend lets bake
7591,3,0,2,1,1,z0mbiedance its not till later hoe unless your having a sleepoverawk
7592,3,0,3,0,1,z0mbiedance message me hoe i need to plan stuff
7593,3,0,3,0,1,zfearless shut up bitch it looks smooth like a booty
7594,3,1,2,0,1,ztsupreme uncr4fted yopapichulo it doesnt matter if it was a joke the fact still remains that hes a faggot for pretending to be a girl
7595,3,0,3,0,1,zachsmith98 nathanndevlin bitch i didnt even know you i was only fucking with real niggas and damn sure wasnt one of them
7596,3,0,3,0,1,zachsmith98 kiefferjason nathanndevlin bitch fight me so i can make you shut up am going to back my shit up
7598,3,0,3,0,1,zachsmith98 kiefferjason bitch stfu and get off my page
7599,3,0,3,0,1,zachreini does smdh stand for suck my dick hoe
7600,3,0,3,0,1,zachsafteryou freedomfrayed little sissy bitch
7601,3,2,0,1,0,zeitgeistbabe i hear bill likes trailer trash like you lincromero7 jtstover theobamadiary rebhug loriisright
7602,3,0,2,1,1,zenterrorist86 seahopke amp profeten voor mniemand weet exacte leeftijden maar v aicha opeens welagain zelfs mn ma weet niet hoe oud z is
7603,3,0,2,1,1,zfunk007 i like how his tattoo on his head forms a mullet white trash people can be so entertaining sometimes
7604,3,0,0,3,2,zhandlen i love white noise and love delillo i8217ve resisted reading house of leaves for years it mocks me on my shelf
7605,3,0,3,0,1,zimm16 pussy
7606,3,0,2,1,1,zlarge20 bro once im there next year ill make you look like straight trash so enjoy it the little time you have left
7607,3,0,3,0,1,zlyouell spongebobvlnes dyke ron128109128111128514
7608,3,1,2,0,1,zooyorkinit youre frumpy bitch
7609,3,0,3,0,1,zramsin betodavidthomas go fuck your self pussy 128536
7610,3,0,0,3,2,zt0mm lucky monkey
7611,3,0,3,0,1,zzzentropy guynamedjordan bitch boys
7612,3,0,3,0,1,a 4 jesus take me now rt richhomiejuan ayylmaoanod bitch you go for a 4 and mc donalds fuck out the spot
7613,3,0,3,0,1,a 50 dollar card make a young nicca go hard  throw in a cell phone i can get you left on the yard
7614,3,0,0,3,2,a gwb appointee there goes the activist judges slant oh wait its already been exposed as completely farcical a gwb appointee
7615,3,0,0,3,2,a message for all of humanity  charlie chaplin mobengalfan dislautomatic mikehoho httptcoitdircnt7y
7616,3,1,2,0,1,a nigguh spitting dat crack to your bitch
7617,3,0,0,3,2,a yankee win makes any day better
7618,3,0,3,0,1,a bad bitch who knows her carsgtgtgt
7619,3,0,3,0,1,a basic bitch will piss me off every single time
7620,3,0,3,0,1,a bf and gf128107 are suppose to laugh128514 at these hoes128111 together128145 a guy should never have these hoes128111 laughing128514 at his girl128134
7621,3,1,2,0,1,a big ass wasp was flying round on my bus my dike bus driver stops the bus grabs that bitch by the wings and throws it out the window 128591
7622,3,0,0,3,2,a bird just flew into my window i hope hes okay 128563
7623,3,0,2,1,1,a bird just smacked right into my car window my parked car window 128528 scared the fuck outta me
7624,3,0,3,0,1,a bitch cant resist a nugga with a fresh cut shit i can hardly resist myself when j get one 128514
7625,3,0,3,0,1,a bitch could never come out of her mouth and speak on shit that she has no idea what shes talking about
7626,9,2,7,0,1,a bitch like you need to get fucked right every night
7627,3,0,3,0,1,a bitch wanna get slick 1285141280799995128133
7628,3,0,3,0,1,a bitch who cant keep a man rt solodahsystem which one of you air headed bitches made this httptcoaemkmikoyf
7629,3,0,3,0,1,a bitch who cant ride dick is useless
7630,3,0,3,0,1,a bitch will be quick to get mad if they have to write and essay but go post 1000 tweets with ease
7631,3,0,3,0,1,a boyfriend who tells hoes and sluts i have a girlfriend is a real ass dude
7632,6,0,6,0,1,a dick has a sad life his hair is a mess his family is nuts his neighbors an asshole his bestfriends a pussy amp his owner beats him128514128514
7633,3,0,3,0,1,a down bitch for a real nigga
7634,3,0,3,0,1,a dude with money can only impress a broke bitch
7635,3,0,3,0,1,a dyke who wears strap ons cant brag to me that she beats the pussy better than me because her dildo cant cum and make her stop
