Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4539,3,0,0,3,2,peteor prefer zebra visual didnt know lesser cost
4540,3,0,0,3,2,peterclifford1 pennyg angrybraveheart sheikhkhalifapm love hbird use feed live wa state hv mtn sore
4541,3,0,0,3,2,phantomgourmet someon gave nip bailey irish cream coffe use withsuggest
4542,3,0,0,3,2,philhecken don8217t understand it8217 weak give anyth jeter astro bare histori yanke
4543,3,0,3,0,1,piercethetit xenoss dont love hoe
4545,3,0,3,0,1,pimpbillclinton tareksaadmisr that arab one pussi gettin motha fucka
4546,3,0,3,0,1,pinchsuckblow lmoa high giraff pussi
4547,3,0,1,2,2,pincheescobar make yellow chomper candyass
4548,3,0,2,1,1,pinkchocolatebk thought beyond retard scari
4549,3,0,3,0,1,pipetyson nigga pussi got hand dawg
4550,3,0,0,3,2,plannedsickday hey screen shot djk wiki page updat regard trash incid
4551,3,1,2,0,1,plasticdom plz go starbuck ebola sound like realli ghetto hood name tbh
4552,3,0,3,0,1,pnoliajay shut bitch nigga
4553,3,2,1,0,0,po0pdogg back faggot
4554,3,0,3,0,1,poffalici hell man im retard good situp run weak tho
4555,3,0,3,0,1,pohlman2 look like mike vick bitch
4556,3,0,2,1,1,policetactgear articl flaw took first chp brpd well done even 2 ghetto gal jammi hipurnt 9 well done
4557,3,0,1,2,2,powlengmawi yung nakalagay sa second page ng handout na may close end question etc tapo lalagay sa 12 yellow pad
4558,3,1,2,0,1,pravikingdino bitch
4559,3,1,2,0,1,pravikingdino like men faggot
4560,3,2,1,0,0,prayforjack new york nigga quick take bitch public boy lol
4561,3,1,2,0,1,prettywarzon shouldv caught first time nigger
4562,3,0,3,0,1,prettyflacko21 take like bitch bra
4563,3,0,3,0,1,pribski86 idgaf hoe
4564,3,0,3,0,1,primomar nicca u read type u aint slo long shot dont play dumb litebrit lol
4565,3,0,1,2,2,princedemitri theweek russlljon typic hitchen type atheist watch doc hollywood hate god readi mock
4566,3,0,3,0,1,princegreenjr hold back say theyr retard tit fake there
4567,3,1,2,0,1,princewilliamb mixyart noth shoe ignor twat
4568,3,0,3,0,1,princesslexii16 damn call bitch bruh lol 9995
4569,3,2,1,0,0,princesslexii16 fuck coon
4570,3,0,3,0,1,prissypisc im talkin bout slut hoe gener
4571,3,0,1,2,2,progress4ohio msnbc meetthepress would spend money trash like
4572,3,3,0,0,0,properetacet fuck mother faggot
4573,3,3,0,0,0,prophzilla dont hate blew 3005 like hipster hate faggot say love music base worst
4574,3,1,2,0,1,prophzilla honesti think internet full retard
4575,3,0,3,0,1,prophzilla went colleg want get ukulel quickli realis id bigger fag guitar kid quad
4576,3,0,0,3,2,prosperindia ho without ur vote lost elect ak49 take oath pm today
4577,3,0,2,1,1,protectyournet know right wast time think 1more hr till start day im retard 128541
4578,3,0,0,3,2,pudingtan yeahi dont think injun think redskin polit alcohol washingtondc
4579,3,0,0,3,2,pushinupros current favorit line shea moistur target cv great dri curli andor color hair
4580,3,0,3,0,1,pussybeezu whatev hoe
4581,4,0,4,0,1,pzfeed guy would get show spike could somehow reviv son bitch id watch
4582,3,2,1,0,0,quan1t0 retard bruh lol
4583,3,0,0,3,2,qvc strawberri shortcak stack whip cream yellow spungecak amp slice strawberri freshli pick farm w kid
4584,3,0,3,0,1,qovem play heimer support biggest faggot ever stupid chees champion
4586,3,0,3,0,1,quantrys hairypotterz hockeypuck55 get block ill bitch porch drunk yell holi shitsh righti kany
4587,6,0,6,0,1,quavostuntin bitch got dope panti sssshhhhh dramat
4588,3,1,2,0,1,quechel u know hispan takin job nigger wont yeah somethin like hispan
4589,3,0,3,0,1,queenittybitti lmfao wasnt scan anythingth fat hoe hittin
4590,6,0,6,0,1,queensavage97 freshboywil gon na compar sushi pussi tho aint dick go sushi 128514
4591,3,0,0,3,2,queensavage97 naw juss like make lil mad 128514 gone long tho hate boonies128589128564
4592,3,0,3,0,1,queenshyba laughin screenshot bitch might code red
4593,3,1,2,0,1,queenkaaat fuck right pussi
4594,3,3,0,0,0,quithepharaoh zapollo0803 mildlydarkskin he lie faggot use inspect element chang number dollar account
4595,3,1,2,0,1,r3lentlsstr0ll anastasiapacana ye like dick hate bitch
4596,6,2,3,1,1,raepaelmunturo worldstarfunni aye sae en feeld kawkin dyke
4597,6,0,6,0,1,raepaelmunturo appar mani bitch seen
4598,3,1,2,0,1,rbesofii cant even fool color man wit di bullshit httptcogtln1tpmgi
4599,6,0,6,0,1,realkaysavag bitch go nawl
4600,3,0,3,0,1,rem2014 funnypicsdepot davethebrave1 bitch as voic head haha
4601,3,1,2,0,1,rem2014 supahfienmod bitch as jorg haha aint work nigga
4602,3,0,3,0,1,rem2014 im drunk hoe bro solo dolo
4603,3,1,2,0,1,rem2014 biiiiiiiitch dont start haha niggggg grandma come hoe ya want ill tri scoop ya today ya
4604,3,1,2,0,1,rfam2550 shut faggot
4605,3,1,2,0,1,rfradsham fuck bitch shrimp shorti midget dwarf infant jk
4606,6,1,5,0,1,rhook220 ohwaititsk ejperuski5634 pussi x3
4607,3,0,3,0,1,rjdiggins86 get sleep pussi
4608,3,0,3,0,1,rnicbam heard me128530 let peopl know relationship problem amp argu that hoe like stop
4609,3,0,0,3,2,rpopbox box yeah definit wasnt guy fought lara cut ring well huge boon canelo
4610,3,3,0,0,0,rsberto dumb haitian fake black faggot go haiti neck
4611,3,2,1,0,0,rabehchararah1 lmaoo fag
4612,3,0,3,0,1,rachijuana pop molli everi day last year beatthatbitch
4613,3,0,3,0,1,racistnegro69 mrmooncricket fuck punk as racist lil dick bitch ive report fool
4614,3,0,0,3,2,raincaudillo word ur decis includ anchor feather infin sign bird
4615,3,0,0,3,2,rainaluvsa pictur ye havent updat pic ad angel wing color thank repres
4616,3,0,3,0,1,rainaluvsa intimid pussi see sweet honest woman serious could make stalk thing much easier
4617,3,0,3,0,1,rams6 happi birthday bitch
4618,3,0,3,0,1,ranae26 cant hoe 98259825
4619,3,1,2,0,1,rasheedsheen everyth im outsid come get bitch
4620,9,0,9,0,1,rasheedsheen man damn dude come get bitch lml
4621,3,0,0,3,2,ratchetsu thing better bargain yanke bargain
4622,3,0,3,0,1,raulleura nowayhoesaaay lmao nigga go beethoven bitch 128514
4623,3,0,3,0,1,ravenpelti jesuslovinj bryce still bitch though
4624,3,0,3,0,1,ravenpelti hoe aint loyal
4625,3,0,0,3,2,rawker8 ronnie2k nba2k get money stop play old trash
4626,3,1,2,0,1,raylake fag fuckin pirelli tire black as nigga whit white boy shirt nigga loosen lil bitbowbow
4627,3,0,3,0,1,raydec15 haha yeah say im littl bitch
4628,3,0,3,0,1,realfannymagnet pick line like havei bet get much pussi number neg
4629,3,0,0,3,2,realgilbert amp hunter anthem goe al gore go hi ho dairi al gore go
4630,6,0,6,0,1,realniggasherm bitch
4631,6,0,5,1,1,realniggasherm wen ho dwn da road
4632,3,0,2,1,1,realnoth wonder career dump that trash like belong thank greggutfeld point true color
4633,3,0,3,0,1,realpimpinken pimpinkendotnet sell bitch pussi til drip drop wet vet pet hey bitch
4634,3,0,3,0,1,realskipbayless kingjam littl bitch that
4635,3,0,2,1,1,realskipbayless haha much pay constantli know your talk dumb as 128514128076 wade trash
4636,3,0,1,2,2,realskipbayless man wilson 2nd black qb win chip talkn trash talk shine russel
4637,3,1,2,0,1,realskipbayless cours u would pc lemmingon say word niggerth potenti reek havoc societi
4638,3,0,3,0,1,realwalliewal m martinez fuckin crippl kid
4639,3,0,2,1,1,realwalliewal sheet cant crippl
4640,3,0,3,0,1,realydotgdot dat bitch dude
4641,6,0,5,1,1,realliampayn pussi cat
4642,6,0,6,0,1,realliampayn pussi httptcottzsxbts74
4643,3,0,0,3,2,rebellblum hat u trash tho lol
4644,3,2,1,0,0,rednationblogga fuck faggot
4645,3,1,2,0,1,reed8608 nigga know bitch
4646,3,2,1,0,0,reiddh agre fellow cracker
4647,3,0,3,0,1,rellokid georg didnt twitter call limit nigga talk fight drug gun bitch hoe
4648,3,0,3,0,1,renegadecowboy cours bitch learn mom make guy feel like he 1 foot tall
4649,3,0,3,0,1,renoconfess one time band camp stuck flute pussi spanish spring
4650,3,2,0,1,0,repgutierrez full call child child illeg border jumper m gang member
4651,3,2,1,0,0,repulsivetool band suck wors live fag gun amp pose
4652,3,0,3,0,1,residinero bitch crib cook chees egg
4653,3,0,3,0,1,residinero finna hoop insid fuck retard that im say let know allerg reaction lip as nigga
4654,3,0,2,1,1,residinero hoe bruhhh lol
4655,3,0,3,0,1,residinero ya bitch crib
4656,3,0,2,1,1,respectbox lefthookloung rodriguez5 he texa trash bro
4657,3,0,0,3,2,retroreason think rpg bird aint bird brain yo
4658,3,0,3,0,1,retroreason retard pussi game notpc
4659,3,2,1,0,0,reverendgrim titsofanarchi like dat name dem sand nigger need know dare place da pecker order
4660,3,2,1,0,0,revolutionuk jesu would love muzzi tortur fuck anim savag
4661,3,0,3,0,1,rhydsherrrrrr shoulda came bird man shit lit
4662,3,1,2,0,1,richiedev converseson stay close plea nigguh
4663,4,0,4,0,1,richbummitch say got lil bitch aint get memo
4664,3,0,3,0,1,richhomielexx tryanna explain sumn de young boy daysthey dont know wat true pimp pimpin de hoe moma lmfaoo
4665,3,0,0,3,2,richardengel ughand lem guess yellow cake heard stori
4666,3,2,1,0,0,richxinxflavor im fag gtfo
4667,3,0,3,0,1,rickbaka hard tosh kind hoe 128513
4668,3,1,2,0,1,rickiroma bitch watch ya tone drag recycl bin bitch as nigga gon end like limewir ol exe as nigga
4669,3,1,2,0,1,rickiroma shut fuck guy mediocr wash basura juic sit win close game raider jet faggot
4670,3,0,3,0,1,rickyngan target got high class hoe
4672,3,1,2,0,1,rickym bitch
4673,3,0,3,0,1,ricochavo oh cute fanci bitch
4674,3,0,3,0,1,rightway2 get peopl face lol yet u r teabagg twitter dash shut fuck alreadi
4675,6,0,6,0,1,righteouz growejr could chick boob face score fight better bitch made 114114
4676,6,0,6,0,1,righteouz growejr bitch jail 114114
4677,6,2,4,0,1,righteouz lmfao rememb redneck school shit lol
4678,3,0,3,0,1,rihannahasaid free ticket couldnt go chemistri aint bitch
4679,3,1,2,0,1,rihannahasaid knew farquaad faggot
4680,3,0,3,0,1,rikfiair pusha ye gon na write whole bitch
4681,3,3,0,0,0,rileycooper14 nigger fighter huh
4683,3,0,3,0,1,rishaawilliam byee iverrishaa 128514128514 ghetto as name
4684,6,1,3,2,1,rivenbarkyahoo halerazor jim hogg counti dirt poor democrat lean counti hebronvil seat near ghetto
4685,3,0,3,0,1,rnadjorel knock bitch soul bodi lol
4686,3,2,1,0,0,rniswirvinn lilkevj ur wrong stupid nigger
4687,3,0,3,0,1,rob215 thereal2raw god bitch bad
4688,3,0,0,3,2,robda64 thank go clean trash ya lil nasti lol
4689,3,0,2,1,1,robfernau gregabbotttx nra dead babi pile like trash dump someth proud
4690,3,0,3,0,1,robsan9993 ha lol like selena horni bitch lol
4691,3,0,0,3,2,robertgbeckel know good hoho 2am andreatantaro answer havent given hoho whoa thefiv
4692,3,0,3,0,1,robincoldiron god damn bitch smh run away
4693,3,0,3,0,1,robinfuri drake bitch made like phont much wont track
4694,3,0,3,0,1,roc ballhawkcart nah son ca go half girl bitch want spend 400 fake hair
4695,3,0,3,0,1,rock76 like let em bring da heat di bitch 128563128552 linkup bro
4696,3,0,3,0,1,rocko4r one rawest nicca doin di shit
4697,3,0,3,0,1,rodmarley44 fr 12 finna bam nicca said yu lucki ju got robberi call
4700,3,0,3,0,1,romeotorres99 bro fist bitch shit
4701,3,1,2,0,1,ronron12 song hoe
4702,6,1,1,4,2,ronanfarrow yeah know angloamerican principlesslaveri hate racism
4703,3,0,0,3,2,ronnie2k pharrel gave 2k trash nonbasketbal soundtrack yall still problem server 128530
4704,3,0,0,3,2,ronniemack12 dawg trash momma got charg litter drop school
4705,3,1,2,0,1,roodeepoo aye bitch
4706,3,0,2,1,1,rorschach7 disast pussi thing wreck
4707,3,1,2,0,1,rosaalba ih8tvvitterho faggot sent hella nude hmmmm
4708,3,2,1,0,0,roscoedash lmao soft as nigga tri act tough littl bitch sit watch sidelin pussi
4709,3,1,2,0,1,roscoedash shut fuck wack fuck garbag mohawk faggot stop make music shovel snow scrub
4710,3,0,3,0,1,rosegoldbenzo duhlol tweet eat pussi back tongu made obviouslol
4711,3,1,2,0,1,rosi politicususa 3 12 yr till next pre bitch bout odumba left herhim
4712,3,0,0,3,2,rottenstench dat charli
4713,3,0,2,1,1,rottenstench tank lot dare mr pube love uncl tom
4714,3,1,2,0,1,rottensoil captfaggotp boy sure come wit crazi name day never talk faggot
4715,3,0,3,0,1,royallyk say one fill empti hole insid worship royal 4 u kno may rage snotti bitch
4716,3,0,0,3,2,royceda59 green banana better yellow one
4717,3,0,0,3,2,rubyfakhouri nyquildream guynamedjordan let forget fact everyon mother yellow fever
4718,3,0,1,2,2,rudyjay711 asain take wu tang clan draft suppos half breed like miketaylorshow fallinginthedraft
4719,3,0,3,0,1,rugarickrock ima make sick entranc song nig
4720,3,1,2,0,1,ruizmaria15 let know lol ill go kill hoe
4721,3,2,1,0,0,runuldor faggot sack
4722,3,1,2,0,1,russelltpot ebgbz1 say would beat like bitch put foot neck shoot
4723,3,0,3,0,1,russelltpot lol dude wish hadnt got dd214 would make pussi like cri enemi
4724,3,1,2,0,1,rvm3o bitch boy
4725,3,0,3,0,1,rvm3o bitch
4726,3,0,3,0,1,rvm3o reason hit know pussi wont get cool point
4727,3,0,3,0,1,ryantravers1 lie hurt like bitch bruis arm would suggest dont lol
4728,3,1,2,0,1,ryeordi nigga told bitch made amp real nigga kind real
4729,3,0,0,3,2,rylannwilliam ok chill love bird lol
4730,3,2,1,0,0,rylannwilliam whooooo chelsey fuck lol juss bitch
4731,3,2,1,0,0,sammiboyden bruh final roll like redneck drug dealer
4732,3,0,3,0,1,sammiboyden idk let redneck shit ask samuela
4733,3,0,3,0,1,sammiboyden dont hang concert smh ima kill bitch
4734,3,2,1,0,0,sammiboyden well he cunt suck as
4735,3,1,2,0,1,sammiboyden fuck twat start talk
4736,3,0,3,0,1,saulsof1lthi pussi boi
4737,3,0,3,0,1,saulsof1lthi aint shit pussi lol go get hit aint touch 10 yr lmfao
4738,3,0,0,3,2,sbpart01 melodybrooke11 fuzzi dice might nicest thing could put car lol 127922127922
4739,3,0,0,3,2,sfgiant trash smh game rig bumgarn took roid
4740,3,0,2,1,1,shaikethatass repli hoe httptco738up5plia
4741,3,0,3,0,1,shanafin34 got ta love tanner countri hoe amp allhaha
4742,3,0,3,0,1,skeeerra thank bitch proofread tweet vacat week
4743,3,3,0,0,0,smasey your faggot
4744,3,0,0,3,2,smlbound cracker jack work cdc ya think check plane full peopl
4745,3,2,0,1,0,snakehaid wsaleen15 rducppp 2synnseer rebelgirl2040 ur profil one arm nigger
4746,3,0,2,1,1,sneakerluk wojtata mikeymikerowav joecushkush poor 5so annoy as cunt fan dont care know
4747,3,0,3,0,1,spiffyvuitton got ta start treatin ugli hoe like dime get fine as
4748,3,0,3,0,1,spiffyvuitton see bitch fake leg that bout come lmao kinda bad doe pole
4749,3,0,3,0,1,spiffyvuitton pussi smell like boil hot dog water lizard dick
4750,3,0,0,3,2,ssickstori lester tri eat bird
4751,3,2,1,0,0,staccswntfold tell coon
4752,3,0,0,3,2,svl305 leemcastro even blogger doesnt moxi credenti anyth creat brand
4753,3,0,3,0,1,swankpatron nonexist hoe
4754,3,2,1,0,0,sroach happi birthday nicca coon shit respons way
4756,3,0,3,0,1,sactownprodigi lol like rgiii go like weak bitch return next year win 3 game
4757,3,1,0,2,2,sactownproidgi speakcomedi yungluci karonavila notic guy call jiggaboo
4758,3,1,2,0,1,sactownproidgi speakcomedi yungluci karonavila nigga get dick chees forc eat bitch
4759,4,0,4,0,1,sadderdr poeticgenius19 know man uncl tom mental never die ol martin baker headass
4760,3,0,2,1,1,salacioussulli alway amaz resili keep go night shift realli better ghetto
4761,3,0,3,0,1,salacioussulli toni drink sloppili say cunt hear bare as
4762,3,0,1,2,2,salacioussulli hope back da ghetto
4763,3,0,1,2,2,sallybitesalot lol find redneck oakleaf take
4764,3,0,2,1,1,salondotcom foolishreport tell tweet your twat
4765,3,0,0,3,2,saltyblackbroad maam clear tweet naacp care may brand race traitor nerv thinking978665039
4766,3,0,1,2,2,samfeistcnn cnnpolit opinion plz elect improv bo still allow trash america
4767,4,1,3,0,1,samromero95 kxrxsxb timber nigger
4768,3,0,0,3,2,samtrap84 world dont spank monkey monkey spank u
4769,3,0,3,0,1,sammylightn got hoe differ area code
4770,3,0,3,0,1,sammylightn roll bitch dey like httptcoja8t60vgg
4771,3,0,3,0,1,sammylightn tim pussi
4772,3,0,3,0,1,sammyskinn hey nig
4773,3,0,0,3,2,sammysicko get bag pink n white colour van sweet plea thank dude
4774,3,0,3,0,1,sammytbh that thought pussi
4775,3,3,0,0,0,sammytbh what youtub channel faggot
4776,3,0,3,0,1,sammytbh your fuck relev get follow follow train unfollow peopl your faggot
4777,3,1,2,0,1,sandraguzman nigger
4778,6,0,6,0,1,sarahauten bitch slap assholewith chair
4779,3,1,2,0,1,sarahksilverman saw black nra skit vile your funni fan anymor cunt
4780,3,0,3,0,1,sarahlevitz 128514128557 okay im shit hoe
4781,3,0,1,2,2,sarahr82 yall got take da color vacat kentucki fri chicken da white meat
4782,3,2,0,1,0,sarakatee fazerain wouldnt proud faze famili he horribl one two he ugli trailer trash fazeisgay
4783,3,1,2,0,1,sashatheii atfierc queenkhia bitch stupid bey hive bee hive lil kim queen b bey queen b
4784,3,0,3,0,1,savageniggg chillasstweet bitch
4785,3,0,3,0,1,savagesaiyan4 real shit light armor bitch find tho
4786,3,1,2,0,1,sayitaintchey bitch rting hella chees tweet right said lactos intoler got ta c
4787,3,0,3,0,1,schoolboycol ye said spit bitch
4788,3,0,3,0,1,schoolboycol bitch
4789,6,0,5,1,1,scanbc hoe cooki crisp cop case
4790,3,0,3,0,1,schoolboyg got ta phone avi text got neg bitch
4791,3,1,2,0,1,schulzgrayson dswizzle3 dont mom bitch as nigga u better shut fuck mouth duck as
4792,3,0,3,0,1,schulzgrayson dswizzle3 go talk shit least back fight bitch as nigga swear u nigga fake pussi boy
4793,3,0,3,0,1,schulzgrayson dswizzle3 lmfao im still pull hoe suppos effect suppos hurt fell fuck boy
4794,3,3,0,0,0,schulzgrayson dswizzle3 oh woulda coulda shoulda as nigga bitch as nigga u bout oh ban wag as nigga catch phase
4795,3,0,3,0,1,schulzgrayson dswizzle3 talkinfgalot shit cant back dem word tho bitch as nigga u talk fight
4796,3,1,0,2,2,scoob3i yeah your gon na play retard wan na drug day 128056974965039
4797,3,0,2,1,1,scootiemcb bitch need guidanc lol
4798,3,1,2,0,1,scottdeyag photshop pinhead like johngalt piston instead faggot needlesgt might impressedgt gay
4799,3,0,0,3,2,scottferral howardstern photo kate upton cheer yanke last night game httptcoq2svyrhudu
4800,3,0,2,1,1,scottt3130 brantal hunterxsfob think he retard somethin httptcoe4p56jkqcx
4801,3,0,3,0,1,scottyplagu dancingxburrito reganleahhh come davi show celebr retard
4802,3,2,1,0,0,scoutingforfifa theburntchip joelburtfifa jpizzlefifa eye wit joel faggot
4803,3,0,2,1,1,sequoiagabri yeah hoe
4804,3,0,0,3,2,seanrosssapp dont think anyon mock man ive seen peopl mock bespectacl social medium mourn cultur zeitgeist
4805,3,0,3,0,1,seanabl love much mayb one bitchier bird
4806,3,0,3,0,1,seauxcocoa get new pussi share
4808,3,0,1,2,2,selectakerri see ppl say run train bird parri thing da knowso look clariti
4809,3,0,1,2,2,selfcuttinggirl anthonycumia thought would think cutey know like shut clam 5 minut dunc
4810,3,0,3,0,1,selfmadeeyg wya bitch
4811,3,1,0,2,2,selxnaa im redneck crazi
4812,3,0,1,2,2,semimooch believ evolv whatnot find hard believ came ape
4813,3,0,0,3,2,senmikele pull pocket constitut bring man tedcruz mock mccain wackobird comment hahaha standtal
4814,3,0,3,0,1,sethmacfarlan deep pussi tongu dial 911 need halp
4815,3,2,1,0,0,sexwithsockson faggot
4816,3,1,2,0,1,seymourblanco suppos hang w week nigger
4817,3,1,2,0,1,shainarakia doubt caus bitch aint noth nigga downfal
4818,3,0,3,0,1,shainarakia great thing bitch offer 128514128514128514
4819,3,1,2,0,1,shakiyateniec celebrityk said aint trick hoesllsfoolish
4820,3,0,3,0,1,sharea40ounc bad bitch open mouth
4821,3,0,3,0,1,sharea40ounc tri get job age 50 real bitch let alon new career work 15 year homeless
4822,3,1,2,0,1,sharpayydol cunt nigger fuck ball tit cocksuck piss dick kike cant take swear dont go god damn internet
4823,3,0,3,0,1,shawnharvey0 im finna get leg dne amp hand catch hoe
4824,3,0,3,0,1,shawnirwin9 good one fag boy
4825,3,2,1,0,0,shawnirwin9 okay closet fag
4826,3,0,3,0,1,shawnieceqb rememb time hilfig wu seen polountil said aint wan nigger wear ish
4827,3,0,3,0,1,shawtyimout cunt
4828,3,0,3,0,1,shaylovesya bitch u lame fuk lol
4829,3,1,2,0,1,sheanxiv 128514 yea ion brussel sprout bare cordon bleu want tri someth dif get tire nigger food
4830,3,0,0,3,2,sheen300 ok reason god make parasit worm whose sole purpos burrow eye small african child
4831,6,1,5,0,1,shenellyb lol u knw dem project bitch dem light brown roach call dem water bug 128514128514
4832,3,0,0,3,2,shepnewsteam lmao dude said would get commit saudi arabia jordan crow tast proof full
4833,3,0,3,0,1,sheslesle sure lmao pussi
4834,3,0,3,0,1,shittergap optimisticdoom heyho di doedat funni da girl
4835,3,1,2,0,1,shmalec13 chad reed fag he 5th kinda guy
4836,3,2,1,0,0,shmalec13 ya fag
4837,3,0,0,3,2,shojoai bright neon yellow gauntlet
4838,3,0,3,0,1,shotmoistboyc fuck mani hoe
4839,3,2,0,1,0,shvkxir rickiroma baesongz jayzoverr ahm retard mikey special olymp box
4840,3,0,3,0,1,sicilianinheel y3lla lol that basic like got mani hoe curv
4841,3,0,3,0,1,sidehoenextdoor height yeah chunki bitch
4842,3,0,3,0,1,sierrabell15 call basic bitch im sure feel
4843,3,0,3,0,1,silverbirdusa retard love alway retard sentiment
4844,3,0,3,0,1,simoncowel littl bitch
4845,3,0,3,0,1,simonenicole3 follow u sexi bitch
4846,3,0,3,0,1,simplyaj22 lebron bitch damian
4847,3,0,3,0,1,sinexderek guy pussi 128527128079
4848,3,0,0,3,2,sisson11noah bird ground still aliv cant believ
4849,3,1,2,0,1,sisteena know your call fag
4850,3,0,3,0,1,skinnykenny13 zaytovenn shiddd add turn bitch lmao
4851,3,0,3,0,1,skippylongdick liter confront bitch as fo reall trill
4852,3,2,1,0,0,slimgirlprobz da calld usen yo brain retard would whoop yo as n front da polic
4853,3,2,1,0,0,slothng guarante thing your white youv never anywher near real ghetto rel pig 100
4854,3,0,3,0,1,slowdollaz photoshop nig
4855,3,0,3,0,1,slumlordlaffi bitchk
4856,3,0,3,0,1,smilesbakedthi gun bad bitch 128516
4857,3,0,3,0,1,smokeesmb damn got call hoe
4858,3,0,3,0,1,smokeybahr go get sum bitch
4859,3,1,2,0,1,sotrippywhit rememb african bitch use work cmi
4860,3,1,2,0,1,sotrippywhit right bitch like damn hope get job target bitch better still livin ya momma as hoe
4861,3,0,0,3,2,sowavyte hey hun
4862,3,1,2,0,1,softestmuffin torahblaz tee13 billi goat hillbilli suck amp fuck disgrac brazzen face unabash pig
4863,3,3,0,0,0,softestmuffin tee13 torahblaz best believ aint christian slave brainwash black spook miss white man unlik yoself devil
4864,3,2,1,0,0,softestmuffin tee13 torahblaz end day call yo dumb as monkey pickananni hoe u luv white devil
4865,3,1,2,0,1,softestmuffin tee13 torahblaz word accustom nigger muchyour almighti one next u yo nigger
4866,3,2,1,0,0,softestmuffin tee13 torahblaz convinc u lame nigger liver believ cuz nigger whore
4867,3,2,1,0,0,soldier1eaodgrn dont give fli fuck teabagg piec human garbag like think
4868,3,2,1,0,0,soldier1eaodgrn teabagg scum want threaten peopl peni extend danger countri
4869,4,0,4,0,1,solyybe hahahah real like bitch crazi lol
4870,3,0,0,3,2,sonniejohnson 72 wedlock birth lie latino 2nd place mostli driven illeg alien w anchor babi
4871,3,0,3,0,1,soopdevil crush got exot bitch dream
4873,3,2,1,0,0,sophiero3 medal hate fag wont kill medal thank u privileg let fag live
4874,3,0,3,0,1,southeastqueen ignor sorri call bitch uncal
4875,3,0,3,0,1,specialed24 got ta turn hoe housewif
4876,3,0,3,0,1,sponkymusicladi besid ur impost idol look noth like word god describ saviour israel revel enviou bitch
4877,3,0,1,2,2,sportsgrind rudyjay711 mock done simul check pick team mani round go
4878,3,0,0,3,2,stpaulbrandon color lebanes
4879,3,3,0,0,0,stanleystink shame selfhat kike jew gd chosen peopl
4880,3,2,1,0,0,staristhefutur call gopblackchick hous nigger she racist fathom hypocrisi statement
4881,3,0,3,0,1,starlavafox bitch dont like cant bitch
4882,3,0,3,0,1,starstunnatbgh fact 128514 idc iont bitch im good lol
4883,3,1,0,2,2,starbuckssana sure slant theyr plagiarist idea
4884,3,2,1,0,0,starkfreeordi fuckin want outgt im tire bullshit faggot as closet racist wannabecommunewithoutrailroad stategt cali
4885,3,1,0,2,2,starkfreeordi honestli that im retard stuck artist hope fair dealermanag situat
4886,3,0,3,0,1,staygetnutti u bitch boy
4887,3,1,2,0,1,staydelusion text u fag
4888,3,0,3,0,1,steezho that lil nigga middl lock wid bitch
4889,3,0,3,0,1,steezho nigga bitch man
4890,3,1,2,0,1,stephdamartian made endear name u like nigger spook amp monkey
4891,3,0,3,0,1,stephanieschal reinhard96 ooo logan pull bitch
4892,3,0,3,0,1,stephenstone4 bad littl bitch
4893,3,0,1,2,2,stephican mhmm tweet bird 128037
4894,3,0,3,0,1,stephyrae7 lmao let hangout weekend hoe
4895,3,0,3,0,1,stephyrae7 im pimp guy park play bitch volleybal hairychestsdoe
4896,3,1,2,0,1,stephyrae7 never happen faggot got complement today golf gabrielaangela4 sever time
4897,3,3,0,0,0,stephyrae7 faggot
4898,3,0,3,0,1,stephyrae7 hii fag
4899,3,2,1,0,0,stephyrae7 biggest faggot world
4900,3,0,2,1,1,stephyrae7 hoe
4901,3,2,1,0,0,sterm26 realjameswood like call someon nigger theyr black act like nigger
4902,3,0,3,0,1,stevemartintogo care might tri queer ya
4903,3,1,2,0,1,stevestockmantx toddstarn oh see part giant govt take eh stockboy joke repres dumb teabagg
4904,3,0,3,0,1,stevestockmantx bullshiti guess poor moneytax money mover rate work peopley teabagg traitor
4905,3,0,3,0,1,stevestockmantx didnt propos brilliant idea colleg student pack heat savant dumbass teabagg
4906,3,3,0,0,0,stevestockmantx he friggin idiot say anyth redneck teabagg constitu buy love stupid peopl
4907,3,0,3,0,1,stevestockmantx hey turd cutterstop tweet juvenil shit jobidiot teabagg
4908,3,1,2,0,1,stevestockmantx stockboy u talk u tweet lie childish shit obamayour unqualifi appeal dumb redneck
4909,3,0,2,1,1,stevestockmantx teabagg dunc want elimin educ togeth groom teabag voter lolthedumbestteabagg
4910,3,0,3,0,1,steveworks4y lazi redneck get back work govern stay twitter lie bullshitstockmantheliar
4911,3,0,2,1,1,steveworks4y much knob gobbl one day your head blockhead
4912,3,0,0,3,2,steveworks4y white conserv teabagg make world go round plea rulersstockboy
4913,3,0,1,2,2,steveworks4y teaparti anti american republican teabagg stop forc ur religion rest u stockman u dont prayliar
4914,3,0,3,0,1,steveworks4y tedcruz ted cruzleaderlol lol lol lol lol omg lol lol lol lol lol funni as rednecklol lol lol lol lol
4915,3,0,3,0,1,steveworks4y friggin red state pussi republican parent too859485948594859485949733
4916,3,1,2,0,1,steveworks4y golli womper dad gum son lyin cheatin scoundrel fuck man ya chicken shit pussi republican
4917,3,0,0,3,2,steveworks4y stockboyeveryon mock
4918,3,1,2,0,1,steveworks4y bush took 3 time mani vacat republican teabagg pusseswah
