Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
5209,4,1,3,0,1,I told u ugly niggas get bitches young I promise u Work ya magic lol
5210,3,0,0,3,2,good job tonight You need to eat some crackers soyoull stop throwing up
5211,3,0,3,0,1,And youre a fucking loudmouth ignorant redneck fuck You still tryin to suck your own dick You cant you dumbfuckits too short
5212,3,0,3,0,1,I got a bitch named banana pussy bananas swear I gotta say it again pussy bananas my lil cool azz bitch she from da westside
5213,3,0,3,0,1,fuck you pussy i made a mistake and started cj spiller over chris ivory this week fuck
5214,6,1,5,0,1,Tylar shut up bitch I usta make you these
5215,6,0,6,0,1,bet hoe
5216,3,0,3,0,1,ion sneak diss on broke bitches
5217,3,0,3,0,1,you ah lien ass hoe
5218,3,0,0,3,2,hey Ill leave Abbey too Oh if I get a job on the slope I might move back Cause id lose out on lots of money buying tickets
5219,3,0,3,0,1,all strippers and sexy hoes follow my mans
5220,3,0,3,0,1,its at your house bitch
5221,3,1,2,0,1,eat yo pickles bitches
5222,3,2,1,0,0,studies show that youre a faggot
5223,3,0,0,3,2,Nope Super chocolatey yummy brownies
5224,3,1,2,0,1,whats a puto isnt that bitch in Spanish
5225,3,0,3,0,1,mutha fuckahs better bring me all the brownies ever
5226,3,0,3,0,1,dont ignore me faggots c
5227,3,0,0,3,2,Dont you have a trash can
5229,3,0,3,0,1,Shame that your mama didnt teach you not to call women bitch Well we all aint that fortunate I guess
5230,3,0,3,0,1,shut up faggot you and Ras need to make an album together well Ras fell off you didnt cont
5231,3,0,3,0,1,man some of these bitches are in denial about it
5232,3,0,3,0,1,what pissed me off is as males WE JUDGE females pussy How you gone judge your own get mad and deny its loose because YOU have a gap
5233,3,0,1,2,2,These Marxist kikes promoted AntiSemitism by creating this film what was their incentive They just promote their enemies
5234,3,0,3,0,1,young based god in Olympics stay fuckin bitches
5235,3,0,2,1,1,Your update for my s pretty much broke G and made it absolutely annoying and retarded
5236,3,0,3,0,1,ie dont make a hoe a housewife
5237,3,0,3,0,1,bitch whatever nigga u were to scared to play
5238,3,0,2,1,1,You just cant give hillbillies an audience Theyll squander it every time
5239,3,2,1,0,0,only faggots drive stick
5240,3,0,3,0,1,lol bitch yo display name
5241,3,2,1,0,0,go jerk off to lollis faggot
5242,3,0,2,1,1,smh whats wrong wit u ho
5243,3,0,0,3,2,yea you dont live down here I guess We still got roofs that arent fixed from Charlie and Jeanne
5244,3,0,2,1,1,No I dont fuck with those hoes ask Paco he does
5245,3,0,3,0,1,they didnt want to fuck Steve that bitch lmao
5246,3,0,3,0,1,Lightweight heavyweight dont matter Still knock bitches out
5247,3,0,0,3,2,hahamonkey feeti like itbut realfeet are magical on a backit smoothes every nook and cranny of tightness
5248,3,2,1,0,0,Shes a cunt
5249,3,0,2,1,1,Vince what is the general feeling of the natives that you know in regards to the term redskins Offensive to them or not
5250,3,2,0,1,0,kill the coons
5251,3,0,3,0,1,the cunt needs her hands cut off
5252,3,1,2,0,1,dont raise ur hand to me niggah
5253,3,0,3,0,1,my niggah my niggah lol
5254,6,2,3,1,1,no problem my niggah
5255,3,0,2,1,1,was good my niggah lol
5256,3,1,2,0,1,wassup niggah
5258,3,0,0,3,2,Now nowthat bird is one of Gods creatures
5259,3,0,3,0,1,call out bitch
5260,3,1,2,0,1,eat shit Who are you working for You nappy bitch
5261,3,0,0,3,2,We might have more Cant really be sure But some weird little bird said that might be a possibility Stay tuned Maybe
5262,3,0,1,2,2,birds of a feather You stand with PETA I stand with sanity
5263,3,0,1,2,2,Everything JayZ writes is trash
5264,3,0,3,0,1,Normally I would say she must have a great pussy but since Ive seen it thats not true so idk what it is
5265,3,0,3,0,1,Destiny will make Titanfall its bitch
5266,3,2,1,0,0,Yeah so you better play with me ya nigger
5267,3,0,2,1,1,id chink you if you left me with blue balls
5268,3,0,0,3,2,This cold we have going around our little hick town had about everyone I know locked in their houses for better than a week Stay well
5269,3,0,1,2,2,Read wo slant your orig statement said everything we havethat is the only extreme comment made
5270,3,1,2,0,1,your not so godly after all u fuckin redneck peckerwood
5271,3,0,2,1,1,yaaaasssss it is You are buhlowin up my timeline negro
5272,3,2,1,0,0,fuck your store bitch
5273,3,0,0,3,2,you inferred he tried to ho to Nam He did not He dodged it He is no great leader
5274,3,0,3,0,1,At the peak of the war W joins the Texas natl guard to get outta Nam Facts are a bitch
5275,3,1,2,0,1,lol bitch nigga ima get my gay homies on you
5276,3,0,3,0,1,bitch
5277,3,0,2,1,1,thats trash its ot
5278,3,0,0,3,2,btw Jim crow laws were supported by democrats not republicans and MLK was a republican Fact
5279,3,0,0,3,2,yes das def da problemif histeacher was a spear chucker he woulda gt both dose rite
5280,3,2,1,0,0,So you support illegals coming here and spreading disease among Americans Dream that bitch
5281,3,0,3,0,1,a judge that was appointed by obama who here doesnt see the agenda fucking crooked bitch
5282,3,1,2,0,1,hey Windy Does your dildo take out the trash for you Buzzzzz
5283,3,1,2,0,1,msnbc the same MSM who said blocking flights from africa is racist yea right No ID no vote bitch gold digger
5284,3,0,0,3,2,your second add just ruined it A new low picking on a cripple
5285,3,0,2,1,1,says the pedophile promoting dolt LMAO teabagger
5286,3,1,2,0,1,faggot
5287,3,0,3,0,1,whatd the note say Stop being a bitch heres some flowers lt gets em everytime
5288,3,0,3,0,1,money cars and clothes And the hoes Lol He just want be successful lol
5289,3,0,3,0,1,this some bullshit bitch Show Lana Kane
5290,3,0,3,0,1,look at this shit imma bitch forreal
5291,3,0,3,0,1,just to remind yall cuz hoes be acting like they dont know
5292,3,0,3,0,1,so much hoes
5293,3,0,3,0,1,I was RT steal that bitch
5294,3,0,3,0,1,Sum bitch that looks good Where does a man such as myself pick up one of those
5295,3,3,0,0,0,Hes a faggot and I dont like him Im on the other side of the state
5296,3,0,3,0,1,that nigga spun around in the pussy
5297,3,1,2,0,1,my mentallity Being a flaming fag is a serious mental issue
5298,3,0,3,0,1,fight me bitch
5299,3,0,1,2,2,i feel the warm fuzzies
5300,3,0,0,3,2,according to you my place is in kitchen Excuse me while I take out the trash
5301,3,0,0,3,2,by trash I meant u lmaooo
5302,4,0,4,0,1,real shit bro yo hoe told me if Smoothie King had straws i ca fuck
5303,3,0,0,3,2,yu forgot we beat yall Thats like a garbage man calling a janitor trash
5304,3,1,2,0,1,bitch we coulda been at the stores looking
5305,3,0,1,2,2,tranny dragons eh I know some people that will love this
5306,3,0,3,0,1,whatchu doin today nig
5307,3,0,3,0,1,wud up nig I gotta new number text me
5308,4,1,3,0,1,You can tease this dick faggot
5309,3,0,3,0,1,Your bitch called she was missing this dick
5310,3,2,1,0,0,fuck outta here faggot that wouldnt even be a fair
5311,3,0,2,1,1,lmaoo typical nig nog bombs shouldve got pics
5312,3,0,2,1,1,bitch please
5313,3,0,3,0,1,Can we not use the word faggots
5314,3,0,3,0,1,bitch you got me fucked up
5315,3,0,2,1,1,bitch you always hatin lmao
5316,3,0,3,0,1,cuz i thought i got a wife but i picked a hoe IM LOVIN THESE SONGS MAN Keep it coming
5317,3,1,2,0,1,stfu bitch
5318,3,0,3,0,1,could get half a band off me RT Fellas your dope female followers and state how much youd pay for their pussy
5319,3,1,2,0,1,thought retard
5320,3,1,2,0,1,hear that you dumb bitch he said no one likes you ohshitnigga
5321,3,0,3,0,1,bitch I want it all
5322,3,1,2,0,1,glad you could get your daily dose of giggles faggot
5323,3,0,3,0,1,hey faggot spell faggot right you dipshit
5324,3,2,1,0,0,shut the fuck up fag ill beat the shit outta you
5325,3,1,2,0,1,yeah nigga I get bitches and Matts fucking gay as shit
5326,3,0,3,0,1,Im not fake bitch meet me after school then nigga
5327,3,0,3,0,1,cause ima blindside the shit outta you niggah
5328,3,0,3,0,1,fuck you bitch smd
5329,3,0,3,0,1,haha bitch
5330,3,2,1,0,0,insecure much put all you insults in one tweet Fucking dumbass dude Id wreck you you faggot
5331,3,0,3,0,1,just smokin that Cali smoke and fuckin your bitch wbu
5332,3,0,3,0,1,shut up niglet
5333,3,0,3,0,1,sun follow me you bitch you cant do shit so stfu faggot
5334,3,0,3,0,1,then learn to read bitch
5335,3,0,3,0,1,who do you think I am bitch
5336,3,0,0,3,2,about the beanies but steal my description but u arent salty or fake
5337,3,0,3,0,1,Lol you probably right Fuck you bitch in spanish
5338,3,0,3,0,1,I always want to speak to ppl I converse with on twitter but they always look at me like bitch Idk you in REAL life smh
5339,3,0,3,0,1,she remembers the dick lol and wants it again I recommend you shoot a bitch if she show up She might snap
5342,3,0,3,0,1,BOOM bitches
5343,3,0,1,2,2,I HATE birds They just piss me off about the fact that I cant fly
5344,3,0,2,1,1,I like tweeting you like this wen yu aint talking to all yo hoes I be like ill wait
5345,3,0,3,0,1,Im tired of dat bitch mannn
5346,6,0,6,0,1,all the great QBs fold under pressure gshit if u blitz Peyton ass he gon gook out
5347,3,0,3,0,1,its always a white bitch doing something OP lol like they give zero fucks when it comes to dick
5348,3,1,2,0,1,that white bitch is a G for choppin that whole line of niggas
5349,3,0,3,0,1,ima miss smiley and graham and daniel tho they were pretty cool to me when i was there ima beat andrews bitch ass every day
5350,3,0,3,0,1,haha i was about to say Damn i just called you a bad bitch i mean mean bitch lmfao
5351,3,1,2,0,1,quit using song lyrics queer
5352,3,1,2,0,1,janemba is better than yo pussy ass
5354,3,0,3,0,1,bitch its not til Thursday
5355,3,0,0,3,2,Daggone it Twins kick it up a notch Time to beat the Yankees
5356,3,0,0,3,2,Only good thing about this season FireCashman
5357,3,0,0,3,2,Scores dont matter in Spring Training man
5358,3,0,1,2,2,and we all fell asleep
5359,3,0,1,2,2,go away already
5360,3,0,0,3,2,isnt that kind of saying the Braves wont make it to the World Series LOL
5361,3,0,0,3,2,probably time to put this twitter feed to bed nyy
5362,3,1,0,2,2,team sucks
5363,3,0,0,3,2,ugh
5364,3,0,2,1,1,pussy watch it nuh mi Neva lov mon badmon
5365,3,0,2,1,1,way other hoes boo
5366,3,1,0,2,2,whatever Neymar trash
5367,3,2,1,0,0,I hate that faggot he so corny
5368,3,1,2,0,1,mannn Mexicans in Houston LOVE their high school freshman hoes
5369,3,0,0,3,2,yeah people know hes not trash but his game is limited and it showed late in games against Portland
5370,3,0,3,0,1,way to take orders like a little bitch bitch
5371,6,1,2,3,2,home coon
5372,3,0,3,0,1,bitches better watch out because were running the tables tonight
5373,3,0,3,0,1,hey send me your songs I need to put them hoes on a CD and bang em when I ride around
5374,3,0,0,3,2,I want my poms back lmfao
5375,3,0,0,3,2,I was born yellow
5376,3,0,3,0,1,I agree You never know she may have been begging to get dropped makes her pussy wet guaranteed She married him right after
5377,3,0,1,2,2,hahaha made ya eat crow
5378,3,0,3,0,1,Im crazy and Wayne can rap about pussy songs in a row
5379,3,0,3,0,1,lol girrrrl these bitches crazzzzy
5380,3,0,0,3,2,got me feelin like trappin aint dead Got me ready to call the guala Salute da truth SeenItAll SeenItAllTheAutobiography
5381,3,0,3,0,1,nahh bitch yu always playn yu almost got her feelings hurt
5382,3,0,3,0,1,the fuck das wat bitches wit uh fuckd up mouf do
5383,3,0,3,0,1,I wish you wood like a tree in this bitch
5384,3,0,3,0,1,I wish you wood Like a tree in this bitch
5385,3,2,1,0,0,gay fags
5386,3,0,3,0,1,like a tree in this bitch Asshat
5387,3,0,3,0,1,That bitch already got past demons in herSeeding her up just gone fuse more
5388,3,1,2,0,1,nicca fucc yu
5389,3,0,2,1,1,lol send dat nicca clean out talmbout some n what if he really is
5390,3,0,3,0,1,I said pussy dat ass what be on yo tongue boy
5391,3,1,2,0,1,lol da only reason I cant talk bout da present is cuz my nicca hurt n aint played all yr
5392,3,0,0,3,2,need to start mcbob because Williams only shoot let him play with bird
5393,3,0,2,1,1,everybody in Dot MobORedMickey Factz when you battled Clips he wore some ancient hong kong shit different colored hitops
5394,3,0,3,0,1,my lifestyles raw dog one magnum will put a dickhead in the hole and that was cumin out of the pussy lips
5395,3,0,3,0,1,hoe meter went off
5396,3,2,1,0,0,Shit ill pay the premium to get away from these anything ass hoes
5397,3,0,3,0,1,bitch
5398,3,0,3,0,1,swear to god log on later Im posting the score on every social network you bitch ass nigga
5399,3,0,3,0,1,nah he pussy he wont
5400,3,1,2,0,1,sup fat bitch
5401,6,0,6,0,1,Someone told me cuz some ppl like to use it as bitch some females dont like being calles female but meh shrugs
5402,6,0,6,0,1,one sick bitch
5403,3,0,0,3,2,the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die injun Joe dies and they find his treasure
5404,3,1,2,0,1,we take your bitch then recieve head from your mom
5405,3,0,2,1,1,fasho fasho Hurry ya ass up nicca
5406,3,0,3,0,1,wow I love how you called yourself a slut but no really You wouldnt ever cheat on a girl bitches are so dumb
5407,3,0,3,0,1,thirsty hoes
5408,3,0,2,1,1,they got some cold white hoes in Knoxville tho dont they right there on the strip Boaaa
5409,3,1,2,0,1,I called people kikes and a lot of fucks
5410,6,0,6,0,1,thirsty hoe
5411,3,0,3,0,1,you pussy
5412,3,0,2,1,1,lol cracker
5413,3,0,3,0,1,no I like pussy why would I be ashamed of that
5414,3,1,2,0,1,Photoshop putting my head on fags is not proof
5415,3,2,1,0,0,the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro
5416,3,0,3,0,1,yeet we gotta do at least and drop them bitches in like month intervals or some shit
5417,3,0,3,0,1,Im jus Tryn figure out when all dem niccas was together like dat
5418,3,0,3,0,1,finger my throbbing pussy flaps
5419,3,0,3,0,1,bitch tryna get in for free promoting n shit lmaooo I see you in tha cut
5420,3,0,3,0,1,eat bitch
5421,3,0,3,0,1,meet up eat bitch
5422,3,0,3,0,1,meet up so I can Molly whoop yo bitch ass
5423,3,1,2,0,1,naw nigga whats up with em hands what happened to the shit you was talking a couple a months ago eat bitch
5424,3,0,3,0,1,Katy and clear lake hoes
5425,3,0,3,0,1,How is he supposed to attract bitches in a tutu though
5426,3,0,3,0,1,You will and hes gonna get all dem bitches
5427,3,2,1,0,0,fags
5428,3,0,3,0,1,Classic drunk Carter texts never fail Hey stfu Im coming over Oops Im here come the fuck outside bitch
5429,6,4,2,0,0,fag
5430,3,0,3,0,1,how about you me bitch
5431,3,0,3,0,1,lol bitch Im indian You op
5432,6,0,6,0,1,well at least If youre going to do somthing you do it And dont bitch out Even when its the wrong thing
5433,3,3,0,0,0,aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot
5434,6,2,4,0,1,cool cool fuck wit u too nicca
5435,6,0,6,0,1,thirsty ass hoe go to sleep
5436,3,0,1,2,2,bro u trash at that zombies
5437,3,0,3,0,1,what happened to going fishing bitch
5438,3,0,3,0,1,If it continues I turn pussy lol
5439,3,0,3,0,1,no hoe
5440,3,0,3,0,1,point A ppint an bitch
5441,3,0,3,0,1,bitch I died when I read that
5442,3,0,3,0,1,bitch Wea you going
5443,3,0,3,0,1,lmfao bitch was I talking to you
5444,3,0,3,0,1,yess bitch Messyyy
5445,6,0,6,0,1,bitch So they cant hold a real nigga down fa long bruh ask mama to pay this ticket fa me
5446,6,0,6,0,1,you so fucking nasty You got held to the wrong pussy Im telling you bet not ever kiss me again Im breaking up w u
5447,3,0,0,3,2,skate trash skate had goat DLC
5448,3,0,3,0,1,ahh Im too much of a bitch to live off campus I get lazy and wouldnt want to drive home
5449,3,3,0,0,0,your picture makes you look like a serious fag justsayin lol
5450,3,0,3,0,1,lol its possible that a hoe can treat you the right way but will she love you the right way No A hoe will be a hoe
5451,3,0,3,0,1,lol just think about it there is a right way amp a wrong way to love someone a hoe may just love you for what you got
5453,3,0,3,0,1,yalls are all little punk ass bitches doe
5454,3,0,3,0,1,TF do I look like delivery bitch or what ahaha
5455,9,1,8,0,1,he should I got tired of hearing how he can eat pussy ways like damn
5456,3,0,0,3,2,Ive tried I always hit ALTF and eat Mega Stuffed Oreos because I cant figure out those programs lol
5457,3,0,3,0,1,orr why Thts my lor bae tho wyd why u fucking up hoe
5458,3,0,2,1,1,look at what you just said lls new era Girl bye kill bitches w Kindness ampamp wht cousin
5459,3,1,2,0,1,not what I said I want a DJ to mix the track regardless for their own use The video gon be dumb retarded with the reg versi
5460,3,0,2,1,1,aint nobody got no time fo dat ghetto black lady voice
5461,3,0,3,0,1,thats why we had regular season losses you are retarded
5462,3,0,3,0,1,Fuck all you hoes lol
5463,3,0,3,0,1,its swag bitch aha
5464,3,2,1,0,0,faggots old people people who cant drive drunk people
5465,3,2,1,0,0,fuck Brett Farve redneck ass he stuckup he dont give a damn lol he be on campus acting like he the shit
5466,3,2,1,0,0,youll make the team them niggas trash Lol
5467,3,0,3,0,1,not even sure bro Im ignoring these hurt bitches tonightlol
5468,3,0,3,0,1,its a song ion kno y he referred to his future wife as a bitch
5469,3,0,3,0,1,bitches love some Alex from target
5470,3,0,0,3,2,somebody looks like the die on the first tubes on flappy bird lol
5471,3,1,2,0,1,back off ya queer bag
5472,3,0,3,0,1,I gotta find them I know Cali got them hoes
5473,3,0,3,0,1,lmaooo boy thought he wS all type of right spelling that hoe
5474,3,0,3,0,1,the bird gone run from your ass
5475,3,0,0,3,2,Tracy Morgan is a sad comparison Come on try again Dwight Howard is the most accurate Stupid monkey
5476,3,1,2,0,1,niggah Im not yo lil bro the fuck
5477,3,0,3,0,1,what niggah
5478,3,0,3,0,1,Im colored Aint supposed to be no good influence
5479,3,0,3,0,1,Me bitch
5480,3,0,3,0,1,theeepp thats my bitch
5481,3,0,0,3,2,derrrrrrr st of all her songs are actually good compared to the other trash shes SUCH a showman omg
5482,3,0,3,0,1,that hoe over that
5483,3,0,3,0,1,stfu with that what Im gonna do and just fuck oh pussy ads nigga
5484,3,1,2,0,1,Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga
5485,3,0,3,0,1,I said I was from where stop putting words in my mouth thats something a bitch would do
5486,3,0,3,0,1,I dont got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here
5487,3,0,3,0,1,Who Ok rightwing teabaggers gun nuts like Harris hell even fucking cops
5488,3,0,3,0,1,nigger
5489,3,0,3,0,1,miss you bitch
5490,3,1,2,0,1,Jenny says youre an evil bitch
5491,3,2,1,0,0,fags
5492,3,0,3,0,1,I kinda figured a lil bit when u said bitch u cute
5493,3,0,2,1,1,dying oh bitch exit my mentions her last era was huge album tour golden globe cont
5494,3,0,3,0,1,bitch all these thick bitches with they ass out on TV do what you want
5495,3,0,3,0,1,he needs to date a grandma Im too turnt up for his lil pussy ass bro and I called him lil baby names like lame amp dork
5496,3,0,3,0,1,is the realest bitch out here rt
5498,3,0,3,0,1,dont send me those boxes we droided up on da mile my nigga Got da dro droid na drum fo a pussy boy yeer me
5499,3,0,3,0,1,get the loredo steak Out dat bitch if u ballin
5500,3,0,3,0,1,nigga stop hatin bitches be feelin coolio b N two if u think dem bitch made niggas got yo back u smokin big worm shit
5501,3,0,3,0,1,pussy
5502,3,0,3,0,1,Hoe yu erbody bitch
5503,3,0,3,0,1,go to sleep niggah lol
5504,3,0,3,0,1,Lol chill pussy
5505,3,1,2,0,1,Long story lol but Ive missed you faggot
5506,3,0,2,1,1,LMAO hoes extra sensitive via text They swear they hear your tone in every letter I start using PUNCTUATIONS
5507,3,2,1,0,0,I dont have any problems with zak but you seem like a faggot
5508,3,0,0,3,2,saves you a brownie
5509,3,0,3,0,1,dont tell the dumb hoes that
5510,3,0,3,0,1,I am absolutely speechlessThat bitch is CRAZY
5511,3,0,3,0,1,Im lmao fa real cuz I really saw her throw dat bitch in a circle lol
5512,3,0,3,0,1,bitch Im Gretchen Weiners I do what I want
5513,3,0,3,0,1,wyd fag
5514,3,1,2,0,1,bitch
5515,3,2,1,0,0,hes a faggot
5516,3,1,2,0,1,nigger hello
5517,3,2,1,0,0,thats true idk why your even in this convo you dumb nigger attention whore
5518,3,0,3,0,1,I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch
5519,3,2,1,0,0,lmao you stupid nigger
5520,3,0,3,0,1,yuhh Im finna hit that hoe
5521,3,0,3,0,1,how many times did you listen to that pussy song today
5522,3,0,3,0,1,some hoe shit
5523,3,0,2,1,1,you must have sent a bird call because I didnt get shit
5524,3,2,1,0,0,hell naw fuck them bitches serves them right
5525,3,0,3,0,1,really thou im looking like Hulk Hogan in this bitch
5526,3,0,3,0,1,but then they said oh nah ur not but dude Im getting to be a heartless bitch have you not met me
5527,3,0,3,0,1,bitch u know what I mean spell champ these nuts
5528,3,2,1,0,0,yea I forgot I was talkin to a degenerate faggot
5529,3,0,3,0,1,your daughter can date this little fag bag
5530,6,0,6,0,1,that hoe cant cook
5531,3,0,3,0,1,bitch stop hating on such an immaculate suit
5532,3,0,2,1,1,my birthday hath already passed with little to no fanfare So Enjoy your day and be blessed bitch
5533,3,0,3,0,1,you a real bitch for that
5534,3,0,3,0,1,you better And ima let that bitch slide right now just be on standby
5535,3,0,3,0,1,pussy
5536,3,0,3,0,1,take like TAMU bitches jumped to after beating SC which aint that good
5537,3,0,3,0,1,lol my bro said it about a bitch but it can be about u
5538,3,2,1,0,0,faggot
5539,3,0,3,0,1,i need of the bitches
5540,3,0,3,0,1,Ik you were pussy
5541,3,0,3,0,1,okaaaaay bitch never do we care edges still laid
5542,4,3,1,0,0,youre a faggot
5543,6,2,3,1,1,im askin you negro lol
5544,3,0,3,0,1,no i dont cry im not a bitch i was just pissed because the cop was trying to charge me with a hole bunch of bullshit p
5545,3,2,1,0,0,hey fag i lt you
5546,3,0,3,0,1,pussy
5547,3,0,3,0,1,LMFAOOOO yooo I lost my elevator pass now I cant even share it bitch wants me to go get another one even tho she knows me
5548,3,0,3,0,1,SAME like bitch its the struggles to use the stairs let ppl get on
5549,3,2,1,0,0,Man bitch am not gonna do a damn thang if u dont like what I got to say then unfollow me
5550,3,1,2,0,1,ask your boy Jason keiffer is he still tryna to get his one on one and y he block me pussy boy
5551,3,0,3,0,1,sorry i eat pussy
5552,3,0,3,0,1,fuck bitches get money
5553,3,0,0,3,2,i know so What Samklef said wasnt a lie man This guy think is a beast in Naija Pop His music is trash not the wizkid of before
5554,3,0,3,0,1,jk i would be a bitch if i got them done
5555,3,3,0,0,0,nope not at all but Im stuck in a house full of fucking niggers help me escape
5556,3,1,2,0,1,only when ur around me gotta keep dat scent to keep filthy niggers away
5557,3,0,3,0,1,or you know you could just go drink bleach bitch
5558,3,0,3,0,1,haha my nigga coco I cant wait to fuckkk like a hunna hoes this summer haha jk
5559,3,0,3,0,1,rt me to wey I went to the job interview high then a bitch Straight stanking like dank haha eyes red then a hoe
5560,3,0,3,0,1,bitch dont talk at me like that bro
5561,3,0,0,3,2,Boys still got birds in the cage Lol
5562,3,0,3,0,1,send that hoe
5563,3,0,3,0,1,he been taking them hoe lol
5564,3,2,1,0,0,shut up nigger
5565,3,1,2,0,1,lol whatever Were fags
5566,3,0,3,0,1,he ate my pussy i could
5567,3,0,3,0,1,I just saw a bad bitch on here from mf Switzerland and feel in love
5568,3,0,3,0,1,hoe
5569,3,0,3,0,1,I meant bitch I am scum
5570,3,1,2,0,1,do you bitch boy
5571,6,0,6,0,1,no bitch w my dick
5572,3,0,3,0,1,that bitch
5573,3,1,2,0,1,nice hoodie faggot
5575,3,2,1,0,0,Status Report Making a pit stop in Canada to rape bitches
5576,3,0,3,0,1,he liked that hoe
5577,3,0,3,0,1,what that hoe was like
5578,3,0,3,0,1,dont be a bitch Get two
5579,3,0,3,0,1,haha yolo did ya hit that hoe
5580,3,0,3,0,1,man bring yo bitch ass here ion give a dam bout yo mf attitude
5581,3,0,3,0,1,u better sit yo ass in that bitch til
5582,3,0,0,3,2,yellow rice black beans and pork chop sis
5583,3,0,0,3,2,not scanger
5584,3,1,2,0,1,After you spread that filth of urs to that white dog he amp the good ol boys were ltao on fuckin a monkey
5585,3,1,2,0,1,u lost puppies dont know shit Leave them niggers alone u can learn something besides how they like
5586,3,0,3,0,1,let one of them dingy real nigger dogs catch it Miss Torah dont want that thot shit
5587,4,0,4,0,1,bitch get that job first
5588,3,0,3,0,1,bitch just be looking for my shit
5589,3,0,3,0,1,bitch
5590,3,0,3,0,1,boy I was clean in them bitches
5591,3,1,2,0,1,only if its funny tweets about ashy niggers
5592,3,0,3,0,1,bitch Im mad at you for slapping me
5593,3,0,3,0,1,bitches will great valuable pussy always make you use protection Too many nasty dick niggas out here
5594,3,1,2,0,1,some niggas didnt desrve to have that bitch in the first place
5595,3,0,3,0,1,yes LOVE to make em masturbate to my voice bitches love Southern accents
5596,3,0,3,0,1,life aint shit but bitches and money i passed that weed like i studied
5597,3,0,3,0,1,its trash ik just wanted to fuck with Dorsey
5598,3,0,3,0,1,s pussy
5599,3,0,3,0,1,lets fuck hawt bitches at Foam and Glow
5600,3,2,0,1,0,WooHoo New Black Kill Cracker babies Panthers to the rescue racist trash thugs Ferguson fergusonriot
5601,3,2,1,0,0,nigger
5602,3,0,3,0,1,I am hurt imnot in it wtf fuck Danielle that bitch
5603,3,0,3,0,1,bitch get punched tf out lol
5604,3,0,3,0,1,bitch u got me fuckked up
5605,3,0,3,0,1,bitch take dat shit down imediatly
5606,4,0,4,0,1,bitch u forcin it talkin about my family and shit watch out
5607,3,0,3,0,1,bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didnt think ik did u
5608,3,0,3,0,1,correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major
5609,3,0,3,0,1,naw fuck u bitch and go suck up cartier
5610,3,0,3,0,1,ok bitch damn I will Im not even tierd my phone just dying
5611,3,0,3,0,1,haha that hoe go hard rt
5612,3,0,3,0,1,the bitch in the purple shorts and Aqua beats
5613,3,0,3,0,1,happy birthday bad bitch
5614,3,0,3,0,1,I knowww righttt I dont even know how to use this shit How I update my status on this hoe
5615,3,1,2,0,1,im n I hate elissa a fake ass cunt
5616,3,2,1,0,0,oh shut your mouth i was talkin about the morning you fag
5617,3,0,3,0,1,no thats fucking retarded are you drinking tonight or not
5618,3,0,3,0,1,I just whooped your ass why you turnin pussy
5619,3,0,3,0,1,haha you were that bitch on our team
5620,3,0,3,0,1,fuck a raptor Have fun with that when the tranny fails on you after k miles
5621,3,0,1,2,2,comes from a guy whose sole qualification to be CM is being the lucky sperm
5622,3,0,3,0,1,unless bitch is a word for awesome they are wrong
5623,3,1,2,0,1,Im actually with my boys right now Your dorky ass is with your mom amp dad watching Streit make you his bitch
5624,3,0,0,3,2,Houston was top five in AHL attendance while Aeros were here The transplanted snow bird would love a team
5625,3,0,3,0,1,man fuck this bitch
5626,3,0,3,0,1,right okay bitch
5627,3,0,3,0,1,is little bitch an emotion Cuz Im feeling it
5628,3,1,2,0,1,we do not want you here either Suck my pigs arse you muzzie biotch Get the phuck out and go back to your hellhole life
5629,3,0,3,0,1,I was like This bitch better chill Oh hey Maria
5630,3,0,3,0,1,Shit I wish it was socially acceptable for me to beat some of these bitches asses Lmao
5631,6,0,6,0,1,in ALASKA Nothing going on nothing to do nothing to bitch about few laws
5632,3,0,1,2,2,Obispo ho Well do it big
5633,3,0,3,0,1,you already know mane since th grade Ive been killin hoes
5634,3,1,2,0,1,never happen Too much republican redneck oil money Sad butt true corruptAmerica
5635,3,0,2,1,1,nope its a term used to mock teabagger scum like all three of you Better luck next time pal
5636,3,0,0,3,2,in with the go to air out with the bad air and wheres my next brownie
5637,3,0,3,0,1,bitch probably deserved it lol
5638,3,0,3,0,1,fellow anarchists quit being vaginas P like jr high up in this bitch
5639,3,1,2,0,1,small man syndrome usually deep down theyre huge pussies so they join the authority to compensate their weak ego
5640,3,0,3,0,1,pussy
5641,3,0,3,0,1,why are you laughing Thats you hoe
5642,3,0,0,3,2,check cashing on the corner of El Cajon and calwood its across the steer for pollo loco
5643,3,2,1,0,0,naw dude I wish theyre white trash
5644,3,1,2,0,1,wat a faggot
5645,3,0,3,0,1,more than you run pussy
