Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
7960,3,0,3,0,1,always black bitches constantly late af reason could refuse ladies free til amp shots
7961,6,0,1,5,2,got ghetto fool
7962,3,0,3,0,1,like bitch loaded
7963,3,0,3,0,1,little bitch ass
7964,3,0,3,0,1,mad hoes ask beavis get nothing butthead
7965,3,0,3,0,1,bitch gon blast got ass like
7966,3,0,3,0,1,mom really getting car shaking head hoe f
7967,6,0,6,0,1,niccas hot paid bucks payperview
7968,3,0,0,3,2,jihadis bragging massive bombing sadr city baghdad
7969,3,1,2,0,1,lookin ass niggas lookin ass bitches terms overused amp abused every fucking way
7970,3,0,1,2,2,course rascally radio blaming dead az firefighters oy vey
7971,3,1,2,0,1,rememberalways person born queer take something message
7972,3,0,3,0,1,since gino marley bitch flew japan
7973,3,0,3,0,1,someone class literally sitting across bus cannot even call dad bitch
7974,3,2,1,0,0,jew favorited tweet though lol anymore time trash
7975,3,0,3,0,1,niggas pussiescameltoes
7976,3,1,2,0,1,hoes good looki need take advice doee pusxy good good
7977,3,0,3,0,1,vice versa retweet hoes
7978,3,0,3,0,1,weres bitch boy
7979,3,1,2,0,1,say doh doh doh doh bitch kdot
7980,3,0,3,0,1,bitches like world bitch nobody even know together nobody hating
7981,3,0,0,3,2,think unsold items thrift stores go garbage think great games trash dumps speak
7982,3,0,3,0,1,bitch even say love bitch pray crash like caroline ditch
7983,3,1,2,0,1,adopted bitch give fuck kind mental illness claimin going kill ya
7984,6,0,6,0,1,kno opposite bitch
7986,3,0,3,0,1,youre bitch retweet youre little fucking worm know
7987,3,0,3,0,1,angel stop rting fugly bitch
7988,3,0,0,3,2,anglosaxon mike oz
7989,3,2,1,0,0,ankles hood bitches long weave worst thing ever weave touching ashy ankles
7990,3,0,3,0,1,annie crazy hoe
7991,3,1,2,0,1,annnnd dyke
7992,3,0,0,3,2,annoying yelling bint next door locked
7993,3,0,3,0,1,another bad bitch fuck hour another cigarette another nut another shower
7994,3,0,3,0,1,another high point hungarian calling cheat fuck cheat pussy well
7995,3,1,2,0,1,another long mornin shaking headthank god nicca see though real shit
7996,3,0,0,3,2,another major development jihadi circles al maqdisi hardcore jihadi theorist asks specifically relief amp aid workers release
7997,6,0,6,0,1,another nigga hoe another nigga problem hits
7998,3,0,0,3,2,another season retweeting every one yankee tweets
7999,3,0,3,0,1,another woman gon keep coming girl hoes got nothing ya
8000,3,0,3,0,1,bitch show friday looking like bitch ring punching straight face
8001,3,1,2,0,1,dope nigga pretty chick gon people wantin attention got grow got hoes shit
8002,3,1,2,0,1,man even considering plastic surgery gay gay gay imagine ya boy say would get hoes get new lips
8003,3,0,2,1,1,nicca gettin n da ass fag howw please explain twitter logic confused
8004,3,0,3,0,1,person puts anybody elses business whatever reason bitch
8005,6,0,6,0,1,pregnant bitches centreville know move next know go cville
8006,3,0,3,0,1,pussy get
8007,3,0,0,3,2,solution zog deal demographics laws solution
8008,3,0,3,0,1,pussy go
8010,3,0,0,3,2,anyone want absolutely amazing deliciously fresh perfect monkey bread
8011,3,0,2,1,1,anyone want share thoughts mock draft kidding shut filthy damned mouth clods
8012,3,3,0,0,0,anyone came us indentured servant white trash
8013,3,0,3,0,1,anytime somebody say wan hear funny shit gon trash
8014,6,3,1,2,0,apaches mm rounds turn jihadis tomato soup
8015,3,0,3,0,1,apologizing advance actions thee biggest bitch studying
8016,3,0,0,3,2,apolonia gardner imperial ca misspells phalarope bird resembles sandpiper dreaded schwa
8017,3,0,0,3,2,apparently got chunky birthday worse birthday present ever lol
8018,3,0,1,2,2,apparently honky pfft like bad thing
8019,3,1,2,0,1,apparently wanting trade nitro m4 csgo makes collossal faggot
8020,3,0,3,0,1,apparently saying something nice someone days means trying stick poker get bitches
8021,3,0,0,3,2,apple need add colored emoji
8022,3,0,3,0,1,apple sauce bitch
8023,3,0,0,3,2,appropriately guy wears wv yellow rick james face
8024,3,0,3,0,1,pet guinea pig die fucking blows
8025,3,0,0,3,2,poor little guinea pig died
8026,3,0,3,0,1,nigguhs saying want donald trump prez nigguh understand real american struggles
8027,3,0,3,0,1,single pussy relationship
8028,3,0,0,3,2,tired mock drafts let us clowney 1st pick thinks round becomes chaos
8029,3,1,0,2,2,little border jumpers supposed school
8030,3,0,2,1,1,argue make break amp get back together retarded eyes
8031,3,0,3,0,1,arguing bitch glued butt
8032,3,0,3,0,1,arod like ugly bitches like fuck
8033,3,0,0,3,2,arroz con pollo
8034,3,0,2,1,1,arturo keeps calling ghetto
8035,3,0,1,2,2,chanice say realize coons move drinking moet belaire yuh feel yuh fancy yuh champagne eh
8036,3,0,3,0,1,tweeted man telling go kitchen season could tell mom father probably would leftbitch
8037,6,0,6,0,1,girlfriend never getting close boyfriend friends telling one thing telling hoes another
8038,9,0,9,0,1,girlfriend got accept fact hoes gone face boyfriend better let hoes know wassup
8039,3,0,3,0,1,man feel like bitch living female havin buy yo shit fucc never dependent someone
8040,3,2,0,1,0,always eli stupid hick hayseed look face giants fans kill yaselves going
8041,3,1,2,0,1,good percy harvin peyton team sound thats retarded laughing ass
8042,3,0,3,0,1,gon get bacc bitch outta fuccing mind
8043,3,0,3,0,1,long gon feed pussy get munchies
8044,3,1,2,0,1,today cutting muthafuckas bitchesniggas never show love temporary people iont need um
8045,3,0,0,3,2,soon democrat gets chance political hack goes commercial back bolton lmao
8046,3,0,3,0,1,soon bitch think shit sweet give wat asking
8047,3,0,3,0,1,soon bitches get come got one bitch cannot wait tell people downfall come
8048,3,2,1,0,0,soon left iraq towel heads think fucking barge take worked hard set pisses
8049,3,0,3,0,1,asha little voice head telling fuck hoes kendra
8050,3,0,3,0,1,asha bitch doe
8051,3,0,3,0,1,ask bitch would rather jesus silver amp gold bet tell lie
8052,3,0,3,0,1,ask around n streets bitch bout jay
8053,3,0,1,2,2,ask governor supposed pay typical mentality government evil need laugh loud
8054,3,0,3,0,1,ask tht bitch gon let yung nigga blast tht ass
8055,3,0,3,0,1,ask bitch turns dori
8056,3,0,3,0,1,good luck nh nh retweet one bitches better reproduce give athlete
8057,3,0,3,0,1,dunkin donuts every time somebody walked either yelled ratchet hoe brother got kicked
8058,3,0,0,3,2,point got make tough life decision ice black translucent sole solid black sole kd vis blk orange airbag
8059,3,0,0,3,2,ritz crackers know anymore
8060,3,0,3,0,1,least faithful bitch
8061,3,0,0,3,2,pussy cat lounge killin girlz
8062,6,0,6,0,1,mlk march tryna find man bitch see
8063,3,0,3,0,1,mexican laundry mat packed denna hoe
8064,3,0,3,0,1,bar downey wit uncle niggah faded hopefully get us fight laughing ass
8065,3,0,3,0,1,doctors sam pussy put cotton swab nose started cry
8066,3,0,3,0,1,end day seniors still love young fresh pussy west case closed
8067,6,0,0,6,2,rate would cheer awful new york yankees st louis cardinals
8068,3,0,0,3,2,work wish floating ft sale walmart redneck pool husband probably cleaned since last weekend
8069,3,0,0,3,2,ate receivers really fast pass coverage trash
8070,3,1,2,0,1,attention one motoroboated knees someone get jiggaboo water
8071,3,1,2,0,1,auburnnn hoe
8072,3,0,3,0,1,audio happy valentines day bitches play get laid
8073,3,0,2,1,1,august alsina ghetto
8074,3,0,3,0,1,austin funny niggah
8076,3,0,3,0,1,autocorrect makes life change hoes life duck
8077,3,0,0,3,2,average basic basic trash
8078,3,0,3,0,1,aw man bitch go hard put like oh lord panties baby bra
8079,3,0,3,0,1,awe cut make mad dam bad shoulda going fucking speed limit bitch
8080,3,2,1,0,0,awk like nephew cousins race lmao broke ugly bitches fuck need
8081,3,0,3,0,1,retweet hoe
8082,3,0,3,0,1,kaep rape bitch
8083,3,0,3,0,1,ay cuh hot af fixing go buy yo bitch ice cream lol
8084,3,0,3,0,1,ay fuck wieners remember eat drink remember drink water drinking also go eat shit pussy head
8085,3,0,0,3,2,ay good barsclubs hit denver saturday night coon
8086,3,0,3,0,1,ay heard rich gang tape thou bitch flame
8087,3,0,1,2,2,aye nicca tired though
8088,3,0,3,0,1,aye lot niggas cannot fuck bad bitch unless get drunk shaking head
8089,3,0,3,0,1,aye nigha gone let ya bitch fuck wit team donjuuuan
8090,6,0,6,0,1,aye part treating bitches good
8091,3,0,3,0,1,aye needa keep heads high cares lost went tried best ampsouth bunch trash talking pussys
8092,3,0,3,0,1,aye mcdonaldss got fire ass frozen strawberry lemonade bitch wet
8093,3,0,3,0,1,ayee hoe
8094,3,0,1,2,2,ayo jus mini heart attack behind wheelnorth philly n fire crackers mix
8095,3,0,2,1,1,ayo twat boy got new phone give yo jack
8096,3,0,3,0,1,ayo da hell nobody hip niccas
8097,6,1,4,1,1,ayo unblock ca tell garbage yo bitch ass playing
8098,3,2,1,0,0,ayy carlton ghetto school
8099,3,1,2,0,1,ayy yo nigga dapussy lettin muafucka breathe
8100,3,0,0,3,2,ayyyyy sipping free slurpee seeing front bottoms tonight happy clam
8101,3,1,0,2,2,basically right wing reactionaries drudgies teabaggers libertaritards hate education system teachers
8102,3,1,2,0,1,hoes
8103,3,0,3,0,1,bf think need pet insurance gf lmao bf destroying pussy everyday
8104,3,0,3,0,1,bitch retweet stop thinking entitled politically correct responsesbitch
8105,3,0,2,1,1,breathe retweet going kill exhale retweet killin hoes
8106,3,0,3,0,1,bros hos bros without hos
8107,3,0,3,0,1,bruh lmaoo hoes nasty kept eating fuck happened
8108,6,1,5,0,1,bruh retweet ugly hoes say nigga arrogant
8109,3,0,3,0,1,baby make pussy raaain often
8110,3,0,3,0,1,baby make pussy rain often
8111,3,0,3,0,1,baby make pussy rain often
8112,3,1,0,2,2,baby whisper vietnamese soft like ching chong ting long
8113,6,0,6,0,1,baby girl pussy looking vacant
8114,3,0,3,0,1,baby moanin got zonenn want bitch next pussy like ecstasy
8115,3,0,3,0,1,baby pussy cannot hustle unless bad naomi russelli mean lot people got moneyso basically russell russell
8116,3,0,3,0,1,babydaddy needing bail money say wat gone talk whole alotta shit swear bitch gone come
8117,3,0,3,0,1,back used stiffarm bitches kept tryna steal fitteds
8118,3,0,3,0,1,back america become basic bitch
8119,3,0,3,0,1,back bitch
8120,3,0,3,0,1,backdoor open hoes let fuck ass usually extra charge plus rate agreed upon
8121,3,0,3,0,1,bad asian bitch yea look like kemora
8122,3,1,2,0,1,bad bitch contest first place
8123,3,0,3,0,1,bad bitch give good head dumb bitch get hood rich
8124,3,0,3,0,1,bad bitch good head think ah keeper
8125,3,0,3,0,1,bad bitch
8126,6,0,6,0,1,bad bitch line tryna give brains
8127,3,0,3,0,1,bad bitch pussy aquafina call crystalina
8128,3,0,3,0,1,bad bitch selling molly might take one
8129,6,0,5,1,1,bad bitch kno ass fat
8130,9,0,9,0,1,bad bitch chest outno wonder miss righteous keeps getting left
8131,6,0,6,0,1,bad bitches cheap
8132,3,0,3,0,1,bad bitches cheap better pass broke
8133,6,0,6,0,1,bad bitches good weed
8134,3,0,3,0,1,bad bitches good weed
8135,3,0,3,0,1,bad bitches ova besides pussy could offer
8136,3,0,3,0,1,bad bitches every
8137,3,0,3,0,1,bad bitches oakland could beeee model
8138,3,0,3,0,1,bad bitches hate broke niggaz
8139,3,0,3,0,1,bad bitches dirty ass houses ltltlt
8140,3,0,3,0,1,bad bitches pen make toes curl
8141,3,0,3,0,1,bad bitches thing like
8142,3,0,3,0,1,bad bitches thing like
8143,3,0,3,0,1,bad bitches thing like saturday
8144,6,0,6,0,1,bad bitches thing like
8145,3,0,3,0,1,bad bitches thing like
8146,3,0,3,0,1,bad bitches
8147,3,0,3,0,1,bad bitches
8148,3,0,3,0,1,bad blood camp amp bout bitch know respect homie
8149,3,0,3,0,1,bad chicks send basic hoes toss cannot even get waffle house hating niggas chalk gone get coffin
8150,6,0,6,0,1,bad foreign bitch walkin ferrari
8151,3,0,3,0,1,bad lil bitch never seen
8152,3,0,3,0,1,bad lil short fine bitch lil petite sumn
8153,3,0,2,1,1,bae got bitch whoops
8154,3,0,3,0,1,bae juss new side bitch lingo special hoe
8155,3,0,2,1,1,bae made deep fried oreos
8156,3,0,0,3,2,bags bags bag money trash bag black filled money
8157,3,0,3,0,1,bahaha omg bitch crazyyy
8158,3,0,0,3,2,baked montreal chicken cheesy brussels sprouts garlic butter triple cheddar amp chives yellow mashed
8159,3,2,1,0,0,bald head bitches think time prosper
8160,3,0,3,0,1,ball life bitch bench life
8161,3,0,3,0,1,bands make dance stamps make twerk romney becomes president hoes work
8162,3,0,3,0,1,bang bitch think strange bitch bananas like fucking rangatang bitch
8163,3,0,0,3,2,bank robber wore zebraprint dress arrested police say
8164,3,0,1,2,2,barkley trash
8165,3,0,1,2,2,barrys whitey brownshirts run wild oakland following lead nwa punks chant f police
8166,3,0,3,0,1,barrys hoe michelle walking ugly beast
8167,3,0,0,3,2,baseball without yankees playoffs amp basketball without lakers
8168,3,0,0,3,2,baseball w birthday reason lol yankee stadium
8169,3,0,3,0,1,basic bitch chill
8170,3,0,3,0,1,basic bitches amp lame niggas lt
8171,3,0,3,0,1,basic bitches everywhere
8173,3,0,2,1,1,basic niggah basic clothing
8174,3,0,2,1,1,basically saying pound belong us english greedy cunts
8175,3,0,2,1,1,basically sojust shrugs retweet worried ho looking like one good luck
8176,3,0,0,3,2,bathing sphere suspended orb tub shy people yet
8177,3,0,3,0,1,bbl going go sob gay bird babies
8178,3,0,3,0,1,got many bitches
8180,3,0,3,0,1,dog bitches bt king ya queen
8181,3,0,3,0,1,girl mind bitch attitude lady class
8182,3,0,0,3,2,fearful wrath god country many mock christianity embrace perversion abortion bows pcmulticulturalism
8183,3,1,2,0,1,mean rude little sister kick ass applies little snooty bitches k thanks
8184,3,1,2,0,1,backbone every nicca need spine
8185,3,0,3,0,1,trippin call hoe bitch know talk like dat voice
8186,3,0,0,3,2,beans yellow friday night brown nowa green leaves curledfrost freezebean size reduced top end shrinks
8187,3,0,3,0,1,bears game today bitches mention lean bud train ride lol
8188,3,1,2,0,1,beat pussy like nemesis
8189,3,0,3,0,1,beat pussy well shit still hurting week ago
8190,3,1,2,0,1,beat ya bitch pussy every time see like bully send outta town wit cookies
8191,3,0,0,3,2,beautiful fairy elegant dress
8192,3,0,3,0,1,accept called bitch every time asserted
8193,3,1,2,0,1,would rather wear hair long piercings faggot never go anywhere life
8194,3,1,2,0,1,nigguh mean pussy bomb
8195,3,0,3,0,1,local insurance agency customer always bitch
8196,3,0,3,0,1,know still tryna get bitch might
8197,3,0,0,3,2,nobody judging birds account would even ripple ocean
8198,3,0,2,1,1,message sends lgbtq residents state west virginia paradise queer people today major
8199,3,0,3,0,1,beefin ova bitches trade ya clip pom poms
8200,3,0,1,2,2,huntin hard finally nailed best wedding koozie ever seen
8201,3,1,2,0,1,trill nicca since lil nicca
8202,3,0,3,0,1,since solo crib feeling kind lonely like hoe
8203,3,0,3,0,1,hooping day tired bitch
8204,3,0,3,0,1,schooling bitches since
8205,3,0,3,0,1,sleeping toooooo much fuck enjoy start working jobs like hoe haha
8206,3,0,3,0,1,told lot people cool hoe understand someone would like
8207,3,0,3,0,1,beer ball pussies
8208,3,0,3,0,1,let pussy cut hair let grow
8209,3,0,3,0,1,madness single bitches
8210,3,0,2,1,1,behind every independent woman pack hating hoes
8211,3,0,3,0,1,girl sucks deal periods making us bitch shaving legs daily basis worrying eat
8212,3,0,3,0,1,hoe cute
8213,3,0,3,0,1,hoe cute
8214,3,0,3,0,1,sober soul interesting bitch living
8215,3,1,0,2,2,coons amazing
8217,3,0,3,0,1,single texting bitches late night almost wacker coming home club drunk fuckin girlfriend
8219,3,0,3,0,1,believe heart cards bitch
8220,3,0,3,0,1,believe hoes get boring awhile
8221,3,0,3,0,1,ben gett ya pussy ben get ya head
8222,3,1,0,2,2,bengals kicker trash
8223,6,1,5,0,1,benzino bitch point blank period
8224,3,0,3,0,1,besides sisters one two bitches always catch
8225,3,0,0,3,2,best behaved kids ever mommys commercial audition oreo mcflurries everybody
8226,3,0,0,3,2,best luck tino bambino martinez miami legacy saved laugh loud
8227,3,0,1,2,2,best rider goes blaxican
8228,3,0,0,3,2,bet charlie strong contacted ridley
8229,3,1,0,2,2,bet want cookie bergbrain mean like want cracker kind bitter today arentcha mngop
8230,3,0,3,0,1,bet gone though retweet na oomf tweeted amp know ha pussy wack
8231,3,0,3,0,1,betta ask round streets bitch bout jay
8232,3,1,2,0,1,better keep ya shit n line nicca
8233,3,0,3,0,1,better nip shit bud early
8234,3,0,3,0,1,better play part bitch smart bitch might change heart
8235,3,0,3,0,1,constant tweegrams bad bitches playing attention stupid caption pics instagram lost
8236,3,2,1,0,0,trend vines acting like women like niggas could wait faggots
8237,3,1,2,0,1,beyonc hipster bitch wit hips days
8238,6,1,4,1,1,big gday nicca lol
8239,3,0,1,2,2,big red fat squaw lol hubby funny
8240,3,0,0,3,2,big squawk q dfl dump ryan uncle tom winkler going happen berg bleat proud
8241,3,0,0,3,2,big bird holds press conf claims care letter f
8242,3,0,3,0,1,big bitches like thick yea bitch atound midsection
8243,3,0,3,0,1,big black bitches arguing
8244,6,0,6,0,1,big boobs ass ass big boobs big boobs big ass ugly face big boobs big ass pretty face hoe
8245,3,0,3,0,1,big bro moose trying slide hoes direct messages
8246,3,1,2,0,1,big greenmile tweetin ass nicca
8247,3,0,3,0,1,big hair bitches gtgtgtgtgtgtgtgtgtgt
8248,3,0,3,0,1,big moe right like hoe haha yuhhhh
8249,3,0,0,3,2,big night
8250,3,0,3,0,1,big old pussy harrington blocked
8251,3,0,3,0,1,big thick pretty bitch
8252,3,0,3,0,1,biggest booth ever seen lastnight bitch leopard print jumper look like weight leopard
8253,6,0,6,0,1,biggie always flyest cunt rap
8254,3,1,0,2,2,bigots demand recount rights ordinance referendum
8255,3,0,2,1,1,bij vraag wat naam van de engels des doodsdacht eerst robertikisraeluhm iets met gargamelhoe heet die kat ook al weeroja azrael
8256,3,0,3,0,1,biker gang looking ass bitches titty tats foh sons anarchy
8257,3,0,2,1,1,bill cosby stealing pussy
8258,3,1,2,0,1,bill romanowski still cunt saw one coming
8259,3,2,1,0,0,bill smith dds mtv odb lgbtq mma nfl aflcio bitch pick one fucking hate know proud shit
8260,3,0,3,0,1,birthday today bitches got work
8261,3,0,3,0,1,bitch want number back yo pussy mustard oh yeah fuck dat bitch trust
8262,3,0,3,0,1,bitch eat ya pussy day long got life
8263,3,0,3,0,1,bitch man right said bitch man forget
8264,3,1,2,0,1,bitch lawyer thank ery body stfu kill bitch
8265,3,1,2,0,1,bitch fuck r speak fuck feel like stop pussy ass nigga box fuck
8266,3,2,1,0,0,bitch ass nigga hating black women uncle tom bitch punk
8267,3,0,3,0,1,bitch ass people first call someone bitch
8268,6,0,5,1,1,bitch bitch bitch
8269,3,1,2,0,1,bitch talk yo shit say papers bitch trinna get straight fag bitch foe scary ass hoe
8270,6,2,4,0,1,bitch duck whore ass slut cunt ha biden gucci though whatever nigea
8271,3,2,1,0,0,bitch fuck yo nigga pussy
8272,3,0,3,0,1,bitch fuk wat hater got say brickk ent ya bitch
8273,3,0,3,0,1,bitch redbook account selfies add like bitch tricks want see yo face
8274,3,0,3,0,1,bitch would eat yah pussy wit another nigga tongue
8275,3,0,3,0,1,bitch sucked dick tried give sugar bitch get
8276,3,1,2,0,1,bitch killa gone dacing bitch cdfu
8277,3,0,3,0,1,bitch nicca talmbout mf 3peatdf da lakers
8278,3,1,2,0,1,bitch shutcho got damn mouf hoe retweet mallett gon help yo funky ass texans
8279,3,0,3,0,1,bitch frooooontin bitch frooooontin lol
8280,3,2,1,0,0,bitch ugliest cunt ever
8281,3,0,3,0,1,bitch may million dollar body got dollar menu face fourpiece nugget pussy worth shit
8282,3,0,3,0,1,bitches ah baby amp like claim child bitch good amp goddamn well nobody claiming creature
8283,3,0,3,0,1,bitches shit hoes tricks
8284,3,0,3,0,1,bitches always like got hoes like duhh tryna make one nbs
8285,3,0,3,0,1,bitches always think somebody want little coochie lol chilling exist nomore iont want hoes
8286,3,0,3,0,1,bitches 9th grade talking anyone else bitch ya credits
8287,3,0,3,0,1,bitches happy burger king pollo tropical lunch break work act like dinner new niggaz got upscale
8288,3,2,1,0,0,bitches nigga want another nigga wcw bitch work like
8289,3,1,2,0,1,bitches feelings much like live bitch
8290,3,0,3,0,1,bitches like keep calm single first bitch nobody hype
8291,3,1,2,0,1,bitches like new avi gtgt like bitch new avi ugly old avi ugly bitch ugly
8292,3,0,3,0,1,bitches like want something real like want bitch real hair cannot always get want lol
8293,3,1,2,0,1,bitches like nt beefing niggah shaking head
8294,3,0,3,0,1,bitches like niggas shit naw bitch maybe shit
8295,3,0,3,0,1,bitches mad mane nigga gettin snatched whore yah pussy prolli wack ctfu
8296,3,1,2,0,1,bitches screaming fuck nigga get mad another bitch fuck nigga
8297,6,1,5,0,1,bitches sounding damnear retarded honest videos nbs
8298,3,1,2,0,1,bitches tambout party bitch everybody party
8299,3,1,2,0,1,bitches trying squash beef wen find pregnant hoes give fuck
8300,3,0,3,0,1,bitches watching bitches pages right bitch team work
8301,3,0,3,0,1,bitches wearing extensions fake eye lashes make talkin bout bad bitches bitch bad created player
8302,3,0,3,0,1,bitches bitches bitches
8303,3,0,3,0,1,bitches cannot fuck bitches deadly
8304,3,0,3,0,1,bitches cheat bitch soooooo hurt bitch cheat back
8305,3,1,2,0,1,bitches complain baby daddies shit bitch knew shit keep baby chose
8306,3,0,3,0,1,bitches corny saving numbers shit hate hoes
8307,3,0,3,0,1,bitches even go fun anymore go tweet function take pics wit bitches
8308,3,0,3,0,1,bitches wann fxck bitches want fxck bitches
8309,3,1,2,0,1,bitches get twitter turn saints like hoes shit kill nigga
8310,3,0,3,0,1,bitches know bitches bitch
8311,3,0,3,0,1,bitches love beefing nigga always bitches faces
8312,3,0,2,1,1,bitches make happy retweet material objects make bitches happy
8313,3,0,3,0,1,bitches bout da lil flexin shit snapchat bitch please
8314,6,1,5,0,1,bitches rather petty hoes instead posting bail ah really fck uppsa
8315,6,2,4,0,1,bitches stupid yal cannot know bouta start popping bitches
8316,3,0,3,0,1,bitches swear pussy best
8317,3,0,3,0,1,bitches talmbout limber got bitches limbo
8318,3,0,3,0,1,bitches think slick matter hard try hide still tell hoes
8319,3,0,3,0,1,bitches bitches
8320,3,0,3,0,1,bitches bitches
8321,3,0,3,0,1,bitches kids retarded
8322,3,0,3,0,1,bitches trash pussy always want unprotected sex
8323,3,0,3,0,1,bitches bitches bitches
8324,3,1,2,0,1,bite bitch chew footer
8325,3,0,3,0,1,bitzy probably popped percocet drinks mellie seems like kind trill old bitch
8326,3,0,0,3,2,bjergsen made full rune page full reds quints mean reds blues yellows quints
8327,3,0,3,0,1,blac chynas ass threw first wop sided cheek piercing trashy hell
8328,3,0,3,0,1,black dynamite hoes gone dick harder slavery wallslides
8329,3,1,2,0,1,black bitches boisterous belligerent buffaloes
8330,3,3,0,0,0,black bitches kickin school bitches still comin wit durags still head nd shit
8331,3,3,0,0,0,black cops want kill white citizens spic cops want kill anglo citizens zigeuner cops rapists
8332,6,2,1,3,2,black guy class attempts throw paper ball trash misses mrs mundy disgrace race marcus
8333,3,3,0,0,0,black people like disgust laughing someone died dumb monkey ass niggas like need locked stupidity
8334,3,0,3,0,1,black twitter needs get paul george dick impregnating stripper wiz tyga kanye turned hoe housewife
8335,3,0,3,0,1,blah blah idgaf bout crazy ass bitch
8336,3,0,3,0,1,blah blah blah blah sound bitches talk
8337,3,0,3,0,1,blah honesty need pussy
8338,3,0,2,1,1,blatt trash twitter said good
8340,3,0,3,0,1,blocked fuzzy butt ignore low life creature
8341,3,0,3,0,1,blonde bitch wit blue eyes like butter spread
8342,3,1,2,0,1,blood nigga dion retarded
8343,3,0,3,0,1,blow pussy like hussein bitch look crazy like sane
8344,3,0,3,0,1,blows mind guys model type girls cheat ghetto hoe
8345,3,1,2,0,1,blunt head fuck feds eat pussy till tongue red
8346,3,0,2,1,1,boats n hoes boats n hoes got boats n hoes
8347,9,1,8,0,1,bobby bitch
8348,3,0,3,0,1,bobby bitch dropping five minutes though let sink
8349,3,0,3,0,1,bobby bitchgthot nigga
8350,3,0,2,1,1,bobby bitch dickhead top bobby shmurda songs hot nigga
8351,3,0,3,0,1,bobby stole black gabby pedro kept ghetto
8352,3,0,3,0,1,bomb house fuck bitch hail al qaeda
8353,3,0,3,0,1,bond hoes money bourne kicked ass gadgets hawk always let bitch die
8354,6,0,6,0,1,boney ass bitch farting mini basketballs
8355,3,0,3,0,1,boosie ran hoe
8356,3,0,2,1,1,boozer trash
8357,3,0,3,0,1,bored hoe auditorium hmu
8358,3,0,3,0,1,bored hoe listening fuck ass adults lecturing us
8359,3,0,3,0,1,boss ass bitch remix
8360,3,0,3,0,1,bossd old hoes
8361,3,0,0,3,2,bostons jihadi nest student arm muslim brotherhood joe america via
8362,3,0,3,0,1,old lol retweet havin bitches deck sex new joint every time
8363,3,0,3,0,1,bitches drive range rovers
8364,3,0,3,0,1,hoes losers need hit gym
8365,3,0,2,1,1,trash guess got tired chalmers trash starting retweet chalmers lose job norris cole lmfaoooo
8366,3,0,3,0,1,pussy son beat
8367,3,0,3,0,1,bought bitch mozzarella sticks bitches love mozzarella sticks
8368,3,0,3,0,1,bought bitches breakfast getting kissed cheeks non stoplol check literally mins though
8369,3,0,0,3,2,bought lp manchester week idea coloured vinyl man steal machined
8370,3,0,3,0,1,bout tht time hoes gettin dicked
8372,3,1,2,0,1,bout bust bitch wide open waste money
8373,3,0,3,0,1,bout dub dis bitch
8374,3,0,3,0,1,bout get breasts reduction bitches way
8375,6,0,0,6,2,bout make brownies
8376,3,0,3,0,1,bout put hoes backpage try pimp hand
8377,3,0,2,1,1,bout smoke n dis bitch
8378,3,0,3,0,1,bout unfollow bitches follow currently follow new bitches need change life feel like good start
8379,3,0,3,0,1,bouta rasengan stupid bitches
8380,3,0,3,0,1,bow bitches bow bitchess
8381,3,0,3,0,1,bowling greens campus looks old fuck like state penitentiary old lot bitches guess counts lot
8382,3,0,3,0,1,boy yo bitch lame nobody know
8383,3,2,1,0,0,boy yung thug fag
8384,3,0,3,0,1,boy bitch still got proper amount sleep
8385,3,0,3,0,1,boy damn jitt got ass bitch slapped da court yard comin 6th period yelln n shit
8386,3,1,2,0,1,boy downlow niccas ashamed
8387,3,1,2,0,1,boy got turn nikki song way volume kuz trash ass fat lawd
8388,3,0,3,0,1,boy retweet hoes setting failure shit funny sleep though
8389,3,0,3,0,1,boyfriends brothers drop pick bitches fast food job long promised free meal
8390,3,0,3,0,1,boys want seem like bitch express feelings like us females
8391,3,0,3,0,1,boys want bad bitches dummies men want strong women respect support grind handling
8392,3,0,3,0,1,boyyyyy bitch pussy taste lil mamas spaghetti would b happy bitch
8393,3,0,3,0,1,brackin da bity boolin wit sum bitches straight bleedin
8394,3,0,2,1,1,brad pitt older charlie sheen fuckkkkkkkkkkkkk
8395,3,2,1,0,0,brady heard say washed washing league hoe ass niggas
8396,3,0,3,0,1,brag bout hoes probably get pussy
8397,3,0,3,0,1,brag hoes hittin ask pic show sorry ass female laugh
8398,3,0,1,2,2,brandon jennings trash
8399,3,0,3,0,1,break shit fuck lawgrrrrfuck shitpunch bitch
8400,3,0,0,3,2,breakfast fried chicken jerk chicken tater tots white rice nd press yellow rice nd beans mac nd cheese
8401,3,0,1,2,2,breakfast champions shrimp lobster balls sandusky french fries nd nice big quahog clam
8402,3,0,3,0,1,breaking news little bitch
8403,6,0,6,0,1,breaking yo bitch like kitkat nigga
8404,3,0,3,0,1,breakup anthem threw shidd let fall back pick side hoes stayed contact
8405,3,0,3,0,1,breezy got sleep hoe
8406,3,0,3,0,1,briahna told best advice ever gave nothing cut bitch laughing ass
8407,3,0,3,0,1,brie said together since born guys twins duh bitch omg wrote script
8408,3,0,0,3,2,brilliant job limp back pits without causing yellow wish need though
8409,6,2,4,0,1,bring niggah icecream
8410,3,1,2,0,1,bring another bitch real nigga
